run,pattern,uptake_factor,peak_ngu,auc_ngu_ms,excess_auc_ngu_ms,time_above_ms,near_saturation_ms,clearance_ms
70,Poisson,0.75,2.7029296602986355,484.7264915823736,113.58579204240297,219.25,25.0,54.25
71,Poisson,0.75,5.2036754129750555,611.29138247774,285.4541710541122,162.25,112.25,47.5
72,Poisson,0.75,5.056606105734049,675.2180432869689,306.90729426775124,208.25,105.5,32.75
73,Poisson,0.75,2.8845529533263305,444.0808229443096,85.34226763168782,165.5,23.25,55.0
74,Poisson,0.75,2.948866146640947,484.9998350013391,107.21741197856583,199.25,33.0,67.25
75,Poisson,0.75,1.986943291482768,405.7095072459526,47.892724496799296,142.0,0.0,38.5
76,Poisson,0.75,3.762887455714482,478.78453357975786,129.56587687796574,175.0,48.0,59.75
77,Poisson,0.75,2.694074903020936,503.87487450746653,113.21609862707942,203.25,34.75,64.0
78,Poisson,0.75,2.240327050318867,430.0994122998974,57.112377472062356,150.75,7.0,35.25
79,Poisson,0.75,2.565794863631586,427.8532499815961,78.50809189936327,151.25,16.5,37.0
80,Poisson,0.75,2.298615290820974,493.06983750153427,83.33734634089372,208.5,12.0,44.75
81,Poisson,0.75,3.3301648871960854,532.6028216424457,145.92884201787538,218.75,55.0,84.5
82,Poisson,0.75,3.1439331477658214,485.65871785355534,124.2398691533521,200.25,43.75,65.75
83,Poisson,0.75,2.383974423605502,455.3625940829147,70.30068773735593,176.25,13.0,38.75
84,Poisson,0.75,3.2714987084269502,524.4403302500488,153.06024183076732,199.25,65.25,48.5
85,Poisson,0.75,2.6198880106684648,486.4826218385549,106.32574505275454,195.5,28.75,70.75
86,Poisson,0.75,2.507232173765505,437.07316086540004,51.697952232237924,144.25,10.25,51.75
87,Poisson,0.75,2.0585369026929863,417.79466468570314,44.622561339414666,142.5,1.25,52.25
88,Poisson,0.75,2.2733021839946543,394.7427933826997,44.93108726354772,125.5,5.25,38.75
89,Poisson,0.75,1.8911102053262472,439.0987949900244,42.6293648051776,161.0,0.0,46.25
90,Poisson,0.75,3.7846665676716142,547.4228974943255,169.391217655409,186.0,74.5,44.0
91,Poisson,0.75,3.7300476780097296,598.4847780603685,235.0305912166829,263.5,99.25,68.0
92,Poisson,0.75,2.7314838058699435,370.9318513117952,47.66086231608876,92.75,14.75,41.75
93,Poisson,0.75,2.9043998638400756,548.2911413011728,145.45548559349933,244.25,42.25,37.0
94,Poisson,0.75,3.0393760372743803,469.689752794281,105.33711764134628,187.0,34.75,79.5
95,Poisson,0.75,2.5211015778661126,489.8371334157682,111.59908869566449,217.5,29.0,36.75
96,Poisson,0.75,3.283659649433562,536.3017130477191,122.11930194539461,215.25,37.0,56.0
97,Poisson,0.75,2.8919772005599347,457.13533305766344,99.23688236347861,145.25,44.0,35.25
98,Poisson,0.75,2.6034850460608556,468.39743055860504,85.24872720234382,163.75,21.0,34.75
99,Poisson,0.75,2.7953188387690036,435.49486324103157,62.723589228463624,139.25,16.75,47.25
100,Poisson,0.75,2.2360632357948074,416.6765042190557,53.319722861981944,146.0,4.5,44.5
101,Poisson,0.75,2.570532032309192,516.5222326171786,99.57991932135697,225.5,19.5,46.0
102,Poisson,0.75,3.4178731383473906,485.18326609624586,126.73921077218257,178.0,43.5,38.0
103,Poisson,0.75,4.771070325973482,641.2801080216445,229.0241344941675,266.5,69.0,43.25
104,Poisson,0.75,2.884044426472781,487.6271877422008,89.92056151860834,190.25,21.5,60.25
105,Poisson,0.75,3.9917119499249516,612.2837118505099,220.61669439340506,229.5,93.75,63.5
106,Poisson,0.75,3.359006330024167,559.8032912234194,162.23516063592584,232.0,63.5,41.75
107,Poisson,0.75,4.363980029324625,549.2045440389295,208.41391545595928,203.5,86.0,36.0
108,Poisson,0.75,3.345899379637781,498.3429816750074,122.11615475952266,185.5,50.5,36.0
109,Poisson,0.75,2.392480452947405,433.64032078103713,63.756364192449134,162.5,11.25,54.25
110,Poisson,0.75,2.6012814410812437,461.347026301218,92.95079026629988,182.75,26.5,39.25
111,Poisson,0.75,3.0633491839911584,593.3589702358005,206.09614231446284,253.25,92.75,61.0
112,Poisson,0.75,2.932801461850252,520.3033915963514,114.6058068041984,226.0,29.0,56.75
113,Poisson,0.75,3.0509708850896353,456.09762778408475,89.46292094495257,171.0,22.0,42.5
114,Poisson,0.75,3.4018164248243927,537.3338632226455,130.58365340749515,219.5,41.5,44.5
115,Poisson,0.75,3.2843793290200445,483.1167122651124,136.34146828894,167.5,59.25,37.75
116,Poisson,0.75,2.4388123804483604,431.3987798773583,67.82046467028832,177.0,9.75,56.0
117,Poisson,0.75,2.903898060138773,511.8286804109277,124.08375970922364,200.5,42.0,77.0
118,Poisson,0.75,3.3778616590821127,601.3195984449044,194.8237794813542,272.75,71.25,76.75
119,Poisson,0.75,2.887963219706671,540.9563573112972,151.0332979521161,248.25,49.75,45.5
120,Poisson,0.75,2.7618974028416954,474.403459438799,100.23471481220953,178.75,30.75,62.25
121,Poisson,0.75,3.7143087821676346,544.6961871267363,187.96457886578665,194.5,81.0,44.25
122,Poisson,0.75,2.49880314623719,422.67265358425044,60.30847541843255,136.0,14.75,45.0
123,Poisson,0.75,2.809817791823755,515.3029601874044,128.79004533861928,200.5,53.5,51.25
124,Poisson,0.75,2.7333459358196954,491.10778758246636,101.97226940756622,223.75,20.25,67.0
125,Poisson,0.75,2.1949758471843803,442.81217788069296,67.0425954883254,167.75,7.5,58.25
126,Poisson,0.75,2.901672715523005,525.9775343828636,132.5493800999983,222.0,42.75,43.25
127,Poisson,0.75,2.344933153768491,413.3214460345791,50.20356637626925,141.5,6.5,57.5
128,Poisson,0.75,2.0872953714981017,438.6674166681201,63.349871339984624,170.25,3.5,47.5
129,Poisson,0.75,4.147759066305494,579.7633305032443,195.83258650831672,218.5,68.25,47.25
130,Poisson,0.75,2.8190518689598765,457.5729156111521,89.44506512629422,174.5,24.5,53.5
131,Poisson,0.75,3.5563029535359947,505.68216135878754,143.3268248808427,200.25,51.0,50.25
132,Poisson,0.75,3.229262580637898,546.5791986709592,162.313407348549,244.5,58.0,39.5
133,Poisson,0.75,2.9028539620050022,529.7927853673876,146.5837961786133,218.75,56.0,42.25
134,Poisson,0.75,2.855089603085814,525.0798794591648,158.21929552653867,221.0,66.75,42.5
135,Poisson,0.75,2.7117636492585695,450.6744375966089,90.97377131604382,172.0,29.75,47.5
136,Poisson,0.75,1.834873554579762,379.20316714942675,25.532305036613074,105.25,0.0,57.25
137,Poisson,0.75,3.111495121166883,535.4966960628249,151.9539276614273,220.25,55.25,80.75
138,Poisson,0.75,2.503637922642144,515.206429434531,113.15257124135621,217.75,30.5,42.0
139,Poisson,0.75,3.0987271276966126,502.920659913537,131.80178349887996,207.5,43.75,80.5
140,Poisson,0.75,3.7799345969891753,562.5081772699435,190.32464280456728,214.5,84.0,50.0
141,Poisson,0.75,3.810448789208786,579.3381996500826,179.87137662973578,215.5,73.5,82.25
142,Poisson,0.75,3.6193346553841836,511.79180411425216,127.8951572658523,199.25,38.75,57.75
143,Poisson,0.75,3.8245668421991574,582.1990010521326,209.47184779902403,230.25,82.75,92.25
144,Poisson,0.75,4.076549709197313,587.5360860495786,211.6373375593203,227.25,74.5,59.25
145,Poisson,0.75,3.1585554550132597,483.704412332677,134.74188425081962,177.75,56.0,62.25
146,Poisson,0.75,2.487019080966637,497.8264414266814,111.68056962189581,214.0,29.25,48.25
147,Poisson,0.75,4.284455755097266,556.7602590779861,190.722692235242,188.5,75.0,38.5
148,Poisson,0.75,2.5805068943370215,460.39277236316553,61.89326304412115,154.5,18.0,42.25
149,Poisson,0.75,3.96107291762077,589.4096088440118,207.14133911991792,235.25,85.25,40.5
150,Poisson,0.75,2.524186771815919,485.71790810045627,99.97281699928266,205.25,24.75,44.75
151,Poisson,0.75,3.0967703331958525,502.0092705263394,109.143499734284,183.75,38.0,80.5
152,Poisson,0.75,4.250180110105724,643.6294161345551,274.736335175154,211.5,129.75,37.0
153,Poisson,0.75,2.723527550203895,446.99121665519823,78.76761271065284,163.0,23.25,49.25
154,Poisson,0.75,3.29005118173246,500.4006140393206,120.10259230547517,190.25,43.0,51.0
155,Poisson,0.75,3.3400412318406065,562.9866154822156,162.5567825192113,270.75,44.5,58.25
156,Poisson,0.75,2.7854958537019976,492.375463917874,110.55214100279396,199.0,38.75,49.0
157,Poisson,0.75,4.274544339669186,590.029084718532,214.47633538699458,247.25,76.75,44.75
158,Poisson,0.75,6.7636908671446205,753.3030995074769,386.75757798330295,223.75,117.25,137.75
159,Poisson,0.75,2.795639760969575,503.2238090301727,116.57954211400796,212.75,30.0,40.75
160,Poisson,0.75,2.0773267863067186,415.3546326186014,45.35787658346192,136.25,1.5,43.0
161,Poisson,0.75,3.442457304024968,469.43725967197724,112.87609354347916,161.25,42.25,38.75
162,Poisson,0.75,2.410012485203687,462.45980580441994,72.66871547078543,184.75,12.75,68.25
163,Poisson,0.75,2.8666842661862053,435.94118201399,77.44650085811162,140.0,27.0,58.0
164,Poisson,0.75,3.599414942903699,598.4628925618816,217.47510759511277,229.0,99.75,79.0
165,Poisson,0.75,2.713671001278627,436.45917445553226,71.04845865251755,161.0,15.75,41.25
166,Poisson,0.75,3.3365703793849337,553.4828600040292,158.15922822855757,216.25,63.5,84.5
167,Poisson,0.75,2.4830301648182775,464.7071473821639,72.40495440025266,173.25,14.75,57.25
168,Poisson,0.75,2.9832659315217587,525.0132937127174,149.25173741476152,202.75,64.25,58.75
169,Poisson,0.75,4.140155901950912,632.8388990337364,259.0296660576202,233.75,107.5,41.5
170,Poisson,0.75,2.9652753234798777,455.367751645088,89.61390566482974,152.0,32.75,37.0
171,Poisson,0.75,2.252084665237647,413.18330845618146,58.77483925274937,145.5,5.0,38.25
172,Poisson,0.75,3.2307165197020415,480.0546494343396,129.69381926703434,204.25,42.0,65.75
173,Poisson,0.75,2.752678821966593,443.9232169628996,76.66333417617757,165.0,19.5,74.5
174,Poisson,0.75,2.9320022809828887,418.34541838605753,59.35823177494193,129.0,18.25,77.5
175,Poisson,0.75,3.2075005298283847,507.47397129958574,127.42292599132182,205.75,43.5,82.25
176,Poisson,0.75,3.079377165869037,567.1622804644692,183.7210912621809,225.5,86.75,38.25
177,Poisson,0.75,3.0568388643800026,446.1476029111416,90.41419857838548,156.5,33.0,79.75
178,Poisson,0.75,3.4063059765650276,501.9176856654925,118.95630337077152,190.75,40.75,71.25
179,Poisson,0.75,2.65104270666725,492.13363188661157,97.95762267872458,204.75,25.25,52.5
180,Poisson,0.75,2.884999937234627,482.8877740802018,95.53044420969353,181.75,33.5,42.5
181,Poisson,0.75,3.236434686795139,444.245152825638,87.9451724798147,145.75,34.5,37.25
182,Poisson,0.75,2.4410434200467095,476.45630128930543,94.64665681651859,200.25,21.25,51.75
183,Poisson,0.75,2.820918362110241,524.1804742475833,115.63129269045128,244.75,26.75,67.25
184,Poisson,0.75,2.8822360842259895,487.4798389542562,109.17899544386289,203.5,28.75,76.75
185,Poisson,0.75,3.9345291766099804,609.8167611494918,233.12078917811897,237.5,99.25,35.0
186,Poisson,0.75,2.873718667419382,517.3322364021393,122.15159720412133,215.0,38.25,52.75
187,Poisson,0.75,3.225857467374473,480.1138914743609,112.7323978110074,167.0,44.5,45.75
188,Poisson,0.75,3.2718890451062634,564.4444686349775,173.6302816684683,233.5,67.75,41.25
189,Poisson,0.75,2.56831557664679,462.3350877280151,78.58998313603213,188.25,12.0,53.75
190,Poisson,0.75,3.7424352845509823,623.2599164616403,221.48454505939725,248.25,96.25,68.25
191,Poisson,0.75,2.4402962306356684,512.4469003560027,126.94413010971213,234.0,29.75,39.75
192,Poisson,0.75,4.055870486779644,616.4797546312092,253.67372409438747,193.75,114.0,91.25
193,Poisson,0.75,3.383457273915746,497.4415194780864,108.72434393419162,186.75,36.0,43.25
194,Poisson,0.75,3.113098449794533,520.9888725351669,135.7202119205873,240.25,36.5,40.75
195,Poisson,0.75,2.717013827308935,439.617601563543,76.74741490366117,169.25,16.25,59.0
196,Poisson,0.75,2.8587031948227524,495.6508014805752,128.78854623414136,213.0,42.0,37.25
197,Poisson,0.75,3.357233253565612,531.6487151167347,139.0667157978222,228.0,44.5,53.5
198,Poisson,0.75,3.437908933510905,561.2244753180817,193.28765674263497,238.5,77.75,39.75
199,Poisson,0.75,2.608825547480369,435.82794317431245,80.32044810395195,163.25,23.0,35.25
200,Poisson,0.75,3.1210645422264873,506.5698740746466,138.84483176981504,194.0,55.75,41.75
201,Poisson,0.75,2.5577988607807858,493.48069414877654,110.92957824485799,228.75,19.5,57.0
202,Poisson,0.75,4.329651288164817,507.03704798916976,155.05854415964032,154.0,54.25,100.75
203,Poisson,0.75,2.3127122680852312,497.1196538473304,101.71065778486341,217.0,15.5,53.75
204,Poisson,0.75,3.89261041350973,560.8584133834439,165.6157712443324,252.5,48.5,45.5
205,Poisson,0.75,4.267356819350005,628.6221700300764,251.4338764749169,236.25,97.75,53.25
206,Poisson,0.75,3.1085584351515916,456.98345628336,103.98381625560118,149.25,44.25,55.5
207,Poisson,0.75,2.7782247602602466,438.63959995933936,76.20895930289039,160.75,18.25,64.0
208,Poisson,0.75,2.3440973517141854,427.9373923993636,54.480595972928285,156.5,6.5,46.75
209,Poisson,0.75,3.5935083157176098,634.8708990752649,232.79820419210645,253.75,103.5,45.25
210,Poisson,0.75,2.492393000330638,460.5319685414074,73.04283934394223,179.75,13.0,57.5
211,Poisson,0.75,3.974560386279184,649.2073583509416,255.0689858699677,254.5,109.5,56.0
212,Poisson,0.75,4.045596920716317,584.7577807038651,214.02109250792648,190.5,80.5,38.5
213,Poisson,0.75,2.9071831150221064,481.35481869900417,106.23202379676374,205.5,29.25,57.25
214,Poisson,0.75,2.7413719822460796,459.7635558720467,74.20056521200216,171.25,13.75,41.75
215,Poisson,0.75,2.3490676417535754,427.8080749402226,71.87344396872345,168.0,7.75,51.25
216,Poisson,0.75,2.7481053574151337,482.46460672504827,105.47319633676561,177.5,36.0,46.25
217,Poisson,0.75,2.6727198503934284,438.7136158678995,90.97925262606798,168.0,30.75,50.0
218,Poisson,0.75,3.6484119444963747,618.507883273497,249.30110735486937,247.5,113.5,42.0
219,Poisson,0.75,3.2840569614945756,478.1983576302658,115.80835177733401,171.75,44.0,36.0
220,Poisson,0.75,2.78640091634936,422.8308578952731,54.237984912287494,127.0,14.5,44.25
221,Poisson,0.75,2.946593665985781,481.6551209524813,103.26045782293782,188.25,31.5,36.5
222,Poisson,0.75,3.67980684699332,474.2089359827687,112.6011069826258,167.75,43.25,90.25
223,Poisson,0.75,2.391644542347204,439.0364966515878,67.38619631113109,160.0,12.0,59.5
224,Poisson,0.75,4.523051074553971,593.1218599758066,236.8551312452636,197.75,103.5,79.0
225,Poisson,0.75,3.3579326564647394,561.5694945522738,165.22070175644956,226.0,65.0,50.25
226,Poisson,0.75,2.2061416978502932,427.80515227591656,55.30638146215152,143.25,9.25,61.75
227,Poisson,0.75,3.481555670149422,506.1766787871015,140.29647235036953,175.0,63.5,79.0
228,Poisson,0.75,3.946062802269912,512.7872747488262,163.8677601183215,188.0,62.5,55.0
229,Poisson,0.75,1.890649078592853,395.1422949170269,41.769183248822586,126.5,0.0,49.0
230,Poisson,0.75,4.27067298207553,593.1324410772297,234.8877707842193,235.5,98.0,100.0
231,Poisson,0.75,2.7388821522255427,453.09368711573904,111.61091576148016,173.0,39.75,37.75
232,Poisson,0.75,3.614098087491697,605.7775353466726,221.9730169048323,250.0,93.5,89.25
233,Poisson,0.75,2.712087781790136,461.63393355849547,87.3110248336282,172.5,23.75,38.0
234,Poisson,0.75,4.386868110040192,534.0720392869458,162.38854730655765,195.0,52.75,101.75
235,Poisson,0.75,3.203608963079059,480.61013278074097,100.52984883436618,175.75,30.75,82.25
236,Poisson,0.75,2.1605718427856035,439.77977987089406,71.50148040409674,174.5,8.25,40.0
237,Poisson,0.75,3.8759434522312217,607.5079131777154,236.39698207352123,229.0,113.75,50.75
238,Poisson,0.75,2.89345084984871,462.1932790510135,110.23125006791152,176.0,36.25,60.25
239,Poisson,0.75,2.9882234347343206,464.8249906277338,107.61743219499718,173.75,39.25,36.0
240,Poisson,0.75,2.7026793960010647,479.24858269787654,110.87903231588145,188.25,34.0,39.5
241,Poisson,0.75,2.3846712637036047,445.1260435974586,67.73578557948346,153.5,16.5,66.0
242,Poisson,0.75,3.356489166115516,562.9735023458562,164.28252128922367,246.5,60.25,38.5
243,Poisson,0.75,2.951097711719536,453.8378819250132,82.01312535620342,164.25,25.25,40.0
244,Poisson,0.75,2.6792453916040992,476.9543255797053,88.15232131289468,176.5,26.5,53.75
245,Poisson,0.75,2.283037186209573,468.1876259915257,70.74397979728536,185.25,9.75,45.5
246,Poisson,0.75,2.8541565038365824,493.1245112121846,122.11303555636832,198.75,41.75,42.0
247,Poisson,0.75,3.0889694762970445,508.08931657629,104.19751097966947,204.5,30.75,44.75
248,Poisson,0.75,3.2644643034949956,548.9065887319904,194.07245506499982,218.0,92.0,75.25
249,Poisson,0.75,4.213765116333263,603.1124893227234,234.43183284573618,224.5,100.0,40.25
250,Poisson,0.75,3.7541253399645993,642.2969006931191,254.9809495453333,259.75,117.75,50.75
251,Poisson,0.75,2.986178989497991,461.2194288255318,102.75013846113981,167.25,37.25,76.5
252,Poisson,0.75,3.3883403538775863,557.3417837616861,155.60147417029532,254.5,47.0,85.5
253,Poisson,0.75,2.498000651223736,465.1568345587307,72.10087802616238,184.25,13.25,51.5
254,Poisson,0.75,2.3778164864057207,454.0876223795548,70.83840721169834,167.0,9.25,59.0
255,Poisson,0.75,2.292809224521029,444.5648571405366,63.81106000666937,164.5,7.0,39.25
256,Poisson,0.75,3.8532943086152236,506.07781584562093,153.2120230543058,187.5,64.75,79.25
257,Poisson,0.75,3.3660797197840147,472.3100930406845,93.10974323856611,167.25,28.0,44.0
258,Poisson,0.75,3.5346715836167015,542.9539808644563,173.85441623779022,213.5,71.5,38.5
259,Poisson,0.75,3.7997065619248644,529.8710559655125,162.2145112292416,192.0,63.5,42.75
260,Poisson,0.75,3.34376067466233,470.1888408593185,98.36753736713179,165.0,35.25,43.25
261,Poisson,0.75,3.3804808189947306,514.4970327049641,140.7594619845573,189.0,59.0,53.25
262,Poisson,0.75,3.2027726916262993,460.14880555089223,102.2372048658879,165.0,38.5,49.25
263,Poisson,0.75,2.478187355010026,506.654515240973,93.32869805725214,219.5,17.0,40.5
264,Poisson,0.75,3.7485596449503564,537.1593860727543,150.6925299800772,211.0,59.25,66.75
265,Poisson,0.75,2.4402767818691977,457.13527140434695,95.9945468356082,190.0,17.25,65.25
266,Poisson,0.75,2.9913397729006146,521.3576439358749,152.92769398108462,213.75,61.5,71.0
267,Poisson,0.75,2.630557760474039,415.8905773740568,65.36859676203028,151.5,11.75,72.25
268,Poisson,0.75,3.921567051446345,572.081366169904,200.10275062795043,224.5,83.75,94.25
269,Poisson,0.75,3.180147685153536,525.314612768908,147.6793626189532,207.5,63.25,35.5
270,Poisson,0.75,3.1606948465361837,604.5026824620596,226.07890660337225,276.25,98.0,56.0
271,Poisson,0.75,2.9871443980459262,464.271275376895,86.58443248312258,188.0,20.25,50.0
272,Poisson,0.75,2.859033223280285,457.7673761949778,90.93591820356085,168.5,30.5,37.75
273,Poisson,0.75,1.800299064005792,380.981403001997,23.325222167230667,100.5,0.0,55.5
274,Poisson,0.75,2.5064747913576224,450.8110294449059,74.78711564173591,179.0,14.5,39.75
275,Poisson,0.75,4.872697561975829,511.5389832628435,166.78059776911715,160.25,56.0,46.0
276,Poisson,0.75,2.9382931801735817,426.21043215084217,62.1287085626046,138.0,17.25,51.5
277,Poisson,0.75,2.897838126113057,525.3906419883851,124.92582355478197,219.75,40.75,47.5
278,Poisson,0.75,3.3204683966582316,483.99860792571957,118.30081923964534,192.25,35.0,84.25
279,Poisson,0.75,3.50355888936322,563.4465099838856,190.9929307717765,218.25,83.75,58.0
280,Poisson,0.75,2.7699461912595553,482.9469578927051,126.22788374379603,180.25,55.25,50.75
281,Poisson,0.75,3.737222171588495,545.6066696788519,153.35427701728725,205.0,54.25,46.5
282,Poisson,0.75,3.780281711454962,595.1404917129241,198.8090820855164,225.0,91.25,43.0
283,Poisson,0.75,3.733052141866084,548.7660507704953,170.37850568681938,221.75,64.5,71.25
284,Poisson,0.75,3.1498201374357806,440.53377257964405,89.80210875720864,163.0,27.25,59.5
285,Poisson,0.75,3.1385253496867054,457.88565167035296,107.17937718235979,165.75,40.5,81.25
286,Poisson,0.75,2.9062208185178773,488.9765126794717,116.68237891702078,178.0,45.75,59.25
287,Poisson,0.75,3.383944105676839,500.0577274426927,151.70689413889644,191.75,65.0,62.25
288,Poisson,0.75,2.9001565196336383,437.054554811565,79.1631697011566,160.0,18.25,46.75
289,Poisson,0.75,2.673383861164779,559.1984111687563,160.67508009379745,257.5,50.25,73.0
290,Poisson,0.75,4.092065108720787,602.8160417724444,226.5910547072867,249.0,96.75,57.75
291,Poisson,0.75,2.7604056026568182,511.0354512009322,130.76517417392978,204.75,47.0,34.75
292,Poisson,0.75,4.465960649543529,570.5204901840686,198.88013132136172,213.0,71.75,103.0
293,Poisson,0.75,3.3071525178569408,596.536754189814,224.2265819337088,243.5,105.5,84.0
294,Poisson,0.75,3.759461054835344,487.26245180244246,115.20168888389374,180.75,37.75,41.25
295,Poisson,0.75,2.7264591508929006,500.7035948983794,121.58164097436938,224.5,28.0,43.0
296,Poisson,0.75,2.4087932478314036,468.4183508304324,78.71675682706201,194.5,13.0,49.25
297,Poisson,0.75,2.465437787209293,476.5449205327169,92.97997371682565,190.75,20.0,55.75
298,Poisson,0.75,4.3954273278308165,555.4852525272273,189.69630059334298,218.25,70.25,56.5
299,Poisson,0.75,2.214335995422516,423.90914914650153,58.81988236258098,154.25,6.5,41.75
0,Poisson,1.0,2.4514260790836593,276.02100220265726,27.94798835285141,67.5,7.0,31.0
1,Poisson,1.0,1.9936088147198952,284.8719688413984,20.71052797119565,75.5,0.0,28.5
2,Poisson,1.0,2.2919493896183614,341.71785898750096,49.76904504642991,132.5,4.25,36.75
3,Poisson,1.0,1.9198382266602514,303.61479445910965,29.661316605472987,94.25,0.0,43.75
4,Poisson,1.0,2.0009338060735327,333.3652566895744,46.987079275883744,121.25,0.25,30.75
5,Poisson,1.0,3.1004015954774107,391.8481632712363,95.145780412968,160.25,33.5,45.0
6,Poisson,1.0,1.8205502836907128,286.582962645744,23.01048271419287,83.75,0.0,39.25
7,Poisson,1.0,1.9310668599846652,323.83885797181864,41.85526528471724,124.5,0.0,42.25
8,Poisson,1.0,4.094815752685027,454.81567330167513,171.2050988364785,163.25,80.5,30.25
9,Poisson,1.0,2.1683308457325046,282.9998455896964,24.26983389048086,69.25,2.5,32.0
10,Poisson,1.0,2.641232459522075,315.8543436254129,36.3484820770825,94.25,9.25,34.25
11,Poisson,1.0,3.306920592912596,402.50441479053416,110.54630829073038,164.0,38.0,29.5
12,Poisson,1.0,2.4097176447169844,371.43188059959033,68.45523582544692,148.5,15.75,29.5
13,Poisson,1.0,2.6191737553650722,316.8046275779236,38.89627512077071,96.5,9.0,28.5
14,Poisson,1.0,2.917444957131693,407.14398183375704,117.0058317256472,164.75,47.5,49.5
15,Poisson,1.0,2.8482487492493807,351.7015906106306,67.4395961138624,134.5,19.0,47.5
16,Poisson,1.0,3.0207212880315844,364.61637381290603,83.2918652208434,141.25,29.75,47.5
17,Poisson,1.0,2.461303572755135,318.5740709277345,41.49998760510158,108.5,6.75,45.5
18,Poisson,1.0,2.4763332991056926,358.39107859760196,60.35457624649614,143.25,7.75,30.25
19,Poisson,1.0,3.07582603968259,335.4537325761325,55.21840227529167,116.5,19.5,29.0
20,Poisson,1.0,2.2840871054759373,315.06374030389117,43.61521612893496,104.75,6.5,50.0
21,Poisson,1.0,3.2831663504042714,421.1262593447464,120.65940898179637,174.75,44.25,32.0
22,Poisson,1.0,2.4245539627486608,320.62414514653096,50.21059953137676,106.5,10.5,25.25
23,Poisson,1.0,2.5888631754090894,304.07812592197416,36.3996962842832,86.0,9.5,31.75
24,Poisson,1.0,3.9161903821679593,398.8463803304368,112.37432580544106,144.0,42.0,34.75
25,Poisson,1.0,3.0898259117668236,367.0238330997596,80.85719473026093,148.25,21.75,31.75
26,Poisson,1.0,1.8925065126107108,276.7516571352963,15.630720665674765,62.0,0.0,32.75
27,Poisson,1.0,3.4963865764285122,413.44767208333496,116.76674456193399,165.75,43.5,47.75
28,Poisson,1.0,2.689484830597646,333.11882563132264,50.022216863169945,110.25,14.25,55.5
29,Poisson,1.0,2.1571920013602686,299.636152105117,35.87775228519451,89.5,5.0,28.25
30,Poisson,1.0,5.17838616447815,478.840178404175,190.27297478965437,168.0,58.25,26.25
31,Poisson,1.0,2.128151864891115,283.6986923714482,24.265835175691713,76.75,2.0,33.75
32,Poisson,1.0,1.8708960509426995,291.72452054201375,21.636965299044107,81.0,0.0,39.75
33,Poisson,1.0,2.060529171148267,305.5793431899091,26.299802161234286,94.0,1.0,29.5
34,Poisson,1.0,3.1717112317477674,403.13233812971157,103.62372262833709,165.75,34.25,52.0
35,Poisson,1.0,2.1579239057314945,295.2842816460951,20.80096365385565,74.25,2.5,29.25
36,Poisson,1.0,2.173358905137425,327.7490409341842,37.155422736838204,121.75,2.75,44.5
37,Poisson,1.0,3.389249114484325,343.3848469401625,63.572892238079696,110.5,22.75,33.25
38,Poisson,1.0,4.29963451006714,433.9914246311397,164.64584078405616,133.0,66.5,32.75
39,Poisson,1.0,2.908101334389364,304.02580312639725,42.88761868534154,80.25,13.5,32.0
40,Poisson,1.0,3.267939612010208,355.71471192574677,76.78930982973941,131.0,25.5,41.25
41,Poisson,1.0,2.439850691766801,364.5226813933861,70.79376876447726,140.0,18.5,51.75
42,Poisson,1.0,3.2576353084180405,349.1511711055919,64.05973768170523,122.5,19.75,44.0
43,Poisson,1.0,2.6149980138320164,356.73942581069025,66.63103554081405,141.25,13.75,36.75
44,Poisson,1.0,2.155210919082445,320.9562959991006,44.70963366490873,111.25,2.5,30.75
45,Poisson,1.0,2.904327359701687,337.9286196019849,66.47414458727214,113.5,20.5,28.75
46,Poisson,1.0,1.9906664472245539,314.2837594755284,32.91816831108033,98.25,0.0,28.0
47,Poisson,1.0,2.749820272957509,323.8533133080181,50.67728261316187,104.0,15.5,34.75
48,Poisson,1.0,1.9754713439176732,293.36906072150316,25.448274605448816,82.25,0.0,27.5
49,Poisson,1.0,2.603340137792708,351.75958035448696,78.47713933588938,139.5,17.0,29.75
50,Poisson,1.0,2.0860220732172,351.14808518913384,50.832628055146444,154.5,1.75,37.25
51,Poisson,1.0,2.2324288208269687,292.6458016998179,25.073069073863206,82.5,3.5,33.75
52,Poisson,1.0,2.175244526694011,299.06885131942016,28.079860668132458,85.75,2.75,29.0
53,Poisson,1.0,1.9496159823092518,300.88628536191817,23.122365816527736,86.75,0.0,39.5
54,Poisson,1.0,2.569288332514139,370.54905454031183,67.74764672976833,141.0,13.75,28.75
55,Poisson,1.0,2.8899368193273975,366.4740386216098,85.96409587352828,134.5,31.5,36.5
56,Poisson,1.0,2.023387413326626,299.8213318719967,31.19934233573697,91.75,0.75,33.25
57,Poisson,1.0,2.8236084079741275,305.5959576174249,43.24428217521042,83.25,16.75,43.0
58,Poisson,1.0,2.850218392386276,363.72675567611856,69.17115736302068,157.5,14.5,35.5
59,Poisson,1.0,2.0812807898195453,296.53822894483955,25.99635419228425,85.25,1.25,30.0
60,Poisson,1.0,2.5991391007575935,313.89267002112217,44.7223438881478,95.0,13.25,32.0
61,Poisson,1.0,3.138133601194352,322.26903773693095,63.529764251500985,95.0,27.0,27.0
62,Poisson,1.0,2.725472145660758,346.1484309624319,67.72183910428542,140.25,13.5,43.5
