model,pulse_size_over_km,burst_interval_over_single_pulse_t90,burst_tonic_auc_ratio
Transporter-state,0.21929563922863704,0.5047658755841546,0.9912532930769877
Transporter-state,0.2636513477112815,0.5047658755841546,0.9944956727495787
Transporter-state,0.3169786384922227,0.5047658755841546,0.9965270422963115
Transporter-state,0.38109214359264953,0.5047658755841546,0.9977992029987705
Transporter-state,0.45817353055355475,0.5047658755841546,0.9985983832208635
Transporter-state,0.5508457406676333,0.5047658755841546,0.9991010664702111
Transporter-state,0.6622622429651823,0.5047658755841546,0.9994317324608613
Transporter-state,0.7962143411069947,0.5047658755841546,1.0001106942575184
Transporter-state,0.9572601846452766,0.5047658755841546,1.0003239488247946
Transporter-state,1.150879874674314,0.5047658755841546,1.0007040056625638
Transporter-state,1.3836619418378735,0.5047658755841546,1.0008416093838335
Transporter-state,1.663527542205342,0.5047658755841546,1.0009589985689493
Transporter-state,2.0,0.5047658755841546,1.001341378034039
Linear,0.02,0.606862060023347,0.9999999999999974
Linear,0.024045288692348264,0.606862060023347,1.0000000000000027
Linear,0.02890879541491855,0.606862060023347,1.0000000000000033
Linear,0.03475601657498751,0.606862060023347,1.000000000000004
Linear,0.0417859226170808,0.606862060023347,1.0
Linear,0.050237728630191596,0.606862060023347,0.9999999999999972
Linear,0.06039903440804033,0.606862060023347,1.0000000000000067
Linear,0.07261561095402029,0.606862060023347,0.9999999999999963
Linear,0.08730316644803322,0.606862060023347,1.0000000000000002
Linear,0.10496149204995453,0.606862060023347,0.9999999999999983
Linear,0.1261914688960387,0.606862060023347,0.9999999999999994
Linear,0.15171551500583677,0.606862060023347,1.0000000000000027
Linear,0.18240216787118196,0.606862060023347,1.0000000000000002
Linear,0.21929563922863704,0.606862060023347,0.9999999999999994
Linear,0.2636513477112815,0.606862060023347,0.9999999999999999
Linear,0.3169786384922227,0.606862060023347,0.9999999999999994
Linear,0.38109214359264953,0.606862060023347,1.0000000000000009
Linear,0.45817353055355475,0.606862060023347,0.999999999999999
Linear,0.5508457406676333,0.606862060023347,0.9999999999999948
Linear,0.6622622429651823,0.606862060023347,1.0000000000000002
Linear,0.7962143411069947,0.606862060023347,1.0000000000000016
Linear,0.9572601846452766,0.606862060023347,1.0000000000000016
Linear,1.150879874674314,0.606862060023347,0.9999999999999998
Linear,1.3836619418378735,0.606862060023347,1.0000000000000007
Linear,1.663527542205342,0.606862060023347,0.9999999999999996
Linear,2.0,0.606862060023347,1.0000000000000007
Michaelis-Menten,0.02,0.606862060023347,1.0032651187016732
Michaelis-Menten,0.024045288692348264,0.606862060023347,1.0039350474987825
Michaelis-Menten,0.02890879541491855,0.606862060023347,1.0047447748704588
Michaelis-Menten,0.03475601657498751,0.606862060023347,1.005724533627264
Michaelis-Menten,0.0417859226170808,0.606862060023347,1.0069115742241863
Michaelis-Menten,0.050237728630191596,0.606862060023347,1.0083520084763908
Michaelis-Menten,0.06039903440804033,0.606862060023347,1.0101032307531608
Michaelis-Menten,0.07261561095402029,0.606862060023347,1.012237135036742
Michaelis-Menten,0.08730316644803322,0.606862060023347,1.0148444420894205
Michaelis-Menten,0.10496149204995453,0.606862060023347,1.018040592279542
Michaelis-Menten,0.1261914688960387,0.606862060023347,1.0219738670037792
Michaelis-Menten,0.15171551500583677,0.606862060023347,1.026836701264495
Michaelis-Menten,0.18240216787118196,0.606862060023347,1.032881566772764
Michaelis-Menten,0.21929563922863704,0.606862060023347,1.0404433357465597
Michaelis-Menten,0.2636513477112815,0.606862060023347,1.0499705634952878
Michaelis-Menten,0.3169786384922227,0.606862060023347,1.0620681779408283
Michaelis-Menten,0.38109214359264953,0.606862060023347,1.0775521565642603
Michaelis-Menten,0.45817353055355475,0.606862060023347,1.097508869392025
Michaelis-Menten,0.5508457406676333,0.606862060023347,1.123328162144875
Michaelis-Menten,0.6622622429651823,0.606862060023347,1.1566206356857318
Michaelis-Menten,0.7962143411069947,0.606862060023347,1.1988102139809134
Michaelis-Menten,0.9572601846452766,0.606862060023347,1.250012213548584
Michaelis-Menten,1.150879874674314,0.606862060023347,1.3066480026729106
Michaelis-Menten,1.3836619418378735,0.606862060023347,1.3572470678362476
Michaelis-Menten,1.663527542205342,0.606862060023347,1.3761799508514252
Michaelis-Menten,2.0,0.606862060023347,1.3180322967589553
Transporter-state,0.02,0.606862060023347,0.9905990769564889
Transporter-state,0.024045288692348264,0.606862060023347,0.9870099675943812
Transporter-state,0.02890879541491855,0.606862060023347,0.9811198203948829
Transporter-state,0.03475601657498751,0.606862060023347,0.9702586567431829
Transporter-state,0.0417859226170808,0.606862060023347,0.9469710013419455
Transporter-state,0.050237728630191596,0.606862060023347,0.9017729153099199
Transporter-state,0.06039903440804033,0.606862060023347,0.8803398771962337
Transporter-state,0.07261561095402029,0.606862060023347,0.8996093883516567
Transporter-state,0.08730316644803322,0.606862060023347,0.9263144653781183
Transporter-state,0.10496149204995453,0.606862060023347,0.9489517368767812
Transporter-state,0.1261914688960387,0.606862060023347,0.962768682528268
Transporter-state,0.15171551500583677,0.606862060023347,0.9737795576694314
Transporter-state,0.18240216787118196,0.606862060023347,0.9832254976105412
Transporter-state,0.21929563922863704,0.606862060023347,0.9897230591137155
Transporter-state,0.2636513477112815,0.606862060023347,0.9937890337669041
Transporter-state,0.3169786384922227,0.606862060023347,0.9962880806183798
Transporter-state,0.38109214359264953,0.606862060023347,0.997826497741939
Transporter-state,0.45817353055355475,0.606862060023347,0.9987766844986848
Transporter-state,0.5508457406676333,0.606862060023347,0.9993711848527297
Transporter-state,0.6622622429651823,0.606862060023347,1.000316255857451
Transporter-state,0.7962143411069947,0.606862060023347,1.0008022445939448
Transporter-state,0.9572601846452766,0.606862060023347,1.0013190034291315
Transporter-state,1.150879874674314,0.606862060023347,1.0015177856630193
Transporter-state,1.3836619418378735,0.606862060023347,1.0016365517470396
Transporter-state,1.663527542205342,0.606862060023347,1.0021123969744605
Transporter-state,2.0,0.606862060023347,1.0029996882430945
Linear,0.02,0.7296086714847276,1.000000000000002
Linear,0.024045288692348264,0.7296086714847276,1.0000000000000022
Linear,0.02890879541491855,0.7296086714847276,0.9999999999999983
Linear,0.03475601657498751,0.7296086714847276,1.0000000000000022
Linear,0.0417859226170808,0.7296086714847276,0.9999999999999994
Linear,0.050237728630191596,0.7296086714847276,1.0000000000000016
Linear,0.06039903440804033,0.7296086714847276,0.9999999999999993
Linear,0.07261561095402029,0.7296086714847276,1.000000000000003
Linear,0.08730316644803322,0.7296086714847276,0.9999999999999993
Linear,0.10496149204995453,0.7296086714847276,1.0000000000000016
Linear,0.1261914688960387,0.7296086714847276,1.0000000000000007
Linear,0.15171551500583677,0.7296086714847276,1.0000000000000022
Linear,0.18240216787118196,0.7296086714847276,1.0000000000000018
Linear,0.21929563922863704,0.7296086714847276,1.0
Linear,0.2636513477112815,0.7296086714847276,0.9999999999999997
Linear,0.3169786384922227,0.7296086714847276,1.0000000000000027
Linear,0.38109214359264953,0.7296086714847276,1.000000000000002
Linear,0.45817353055355475,0.7296086714847276,0.9999999999999993
Linear,0.5508457406676333,0.7296086714847276,1.0000000000000042
Linear,0.6622622429651823,0.7296086714847276,0.9999999999999997
Linear,0.7962143411069947,0.7296086714847276,1.0000000000000029
Linear,0.9572601846452766,0.7296086714847276,1.0000000000000024
Linear,1.150879874674314,0.7296086714847276,0.9999999999999964
Linear,1.3836619418378735,0.7296086714847276,1.0000000000000013
Linear,1.663527542205342,0.7296086714847276,1.0000000000000033
Linear,2.0,0.7296086714847276,0.9999999999999986
Michaelis-Menten,0.02,0.7296086714847276,1.00241814347002
Michaelis-Menten,0.024045288692348264,0.7296086714847276,1.002914257140773
Michaelis-Menten,0.02890879541491855,0.7296086714847276,1.0035138901286156
Michaelis-Menten,0.03475601657498751,0.7296086714847276,1.004239431665709
Michaelis-Menten,0.0417859226170808,0.7296086714847276,1.005118473402874
Michaelis-Menten,0.050237728630191596,0.7296086714847276,1.0061851820607752
Michaelis-Menten,0.06039903440804033,0.7296086714847276,1.0074821072212252
Michaelis-Menten,0.07261561095402029,0.7296086714847276,1.0090625931946697
Michaelis-Menten,0.08730316644803322,0.7296086714847276,1.0109940418757397
Michaelis-Menten,0.10496149204995453,0.7296086714847276,1.0133623922250106
Michaelis-Menten,0.1261914688960387,0.7296086714847276,1.0162783644708218
Michaelis-Menten,0.15171551500583677,0.7296086714847276,1.0198862993940663
Michaelis-Menten,0.18240216787118196,0.7296086714847276,1.0243768606571377
Michaelis-Menten,0.21929563922863704,0.7296086714847276,1.0300055421798786
Michaelis-Menten,0.2636513477112815,0.7296086714847276,1.0371199367544177
Michaelis-Menten,0.3169786384922227,0.7296086714847276,1.046200157232273
Michaelis-Menten,0.38109214359264953,0.7296086714847276,1.0579185184437574
Michaelis-Menten,0.45817353055355475,0.7296086714847276,1.073225548362463
Michaelis-Menten,0.5508457406676333,0.7296086714847276,1.0934656102483604
Michaelis-Menten,0.6622622429651823,0.7296086714847276,1.1205045947841505
Michaelis-Menten,0.7962143411069947,0.7296086714847276,1.1567833874822988
Michaelis-Menten,0.9572601846452766,0.7296086714847276,1.2050393625007363
Michaelis-Menten,1.150879874674314,0.7296086714847276,1.2671366466862477
Michaelis-Menten,1.3836619418378735,0.7296086714847276,1.3411715761456209
Michaelis-Menten,1.663527542205342,0.7296086714847276,1.4160710637216676
Michaelis-Menten,2.0,0.7296086714847276,1.4630452760985708
Transporter-state,0.02,0.7296086714847276,0.9903708819170972
Transporter-state,0.024045288692348264,0.7296086714847276,0.9869910982123293
Transporter-state,0.02890879541491855,0.7296086714847276,0.9817127099796016
Transporter-state,0.03475601657498751,0.7296086714847276,0.9726468442873333
Transporter-state,0.0417859226170808,0.7296086714847276,0.9546562128989957
Transporter-state,0.050237728630191596,0.7296086714847276,0.9145832096367046
Transporter-state,0.06039903440804033,0.7296086714847276,0.8670400856804988
Transporter-state,0.07261561095402029,0.7296086714847276,0.8737765501059859
Transporter-state,0.08730316644803322,0.7296086714847276,0.9038516121870174
Transporter-state,0.10496149204995453,0.7296086714847276,0.932676899802883
Transporter-state,0.1261914688960387,0.7296086714847276,0.9513086061420213
Transporter-state,0.15171551500583677,0.7296086714847276,0.9654616166450499
Transporter-state,0.18240216787118196,0.7296086714847276,0.9779722622986895
Transporter-state,0.21929563922863704,0.7296086714847276,0.9865312193081033
Transporter-state,0.2636513477112815,0.7296086714847276,0.9917969375053742
Transporter-state,0.3169786384922227,0.7296086714847276,0.9949857866829144
Transporter-state,0.38109214359264953,0.7296086714847276,0.9969247828061086
Transporter-state,0.45817353055355475,0.7296086714847276,0.998109935096319
Transporter-state,0.5508457406676333,0.7296086714847276,0.9994721560124628
Transporter-state,0.6622622429651823,0.7296086714847276,1.000481001578248
Transporter-state,0.7962143411069947,0.7296086714847276,1.0011993918004258
Transporter-state,0.9572601846452766,0.7296086714847276,1.001762030105374
Transporter-state,1.150879874674314,0.7296086714847276,1.0019024101572926
Transporter-state,1.3836619418378735,0.7296086714847276,1.0025487916834699
Transporter-state,1.663527542205342,0.7296086714847276,1.0037327822173625
Transporter-state,2.0,0.7296086714847276,1.004615869666265
Linear,0.02,0.8771825569145479,1.000000000000002
Linear,0.024045288692348264,0.8771825569145479,0.9999999999999991
Linear,0.02890879541491855,0.8771825569145479,0.9999999999999989
Linear,0.03475601657498751,0.8771825569145479,1.0000000000000029
Linear,0.0417859226170808,0.8771825569145479,1.0000000000000024
Linear,0.050237728630191596,0.8771825569145479,0.9999999999999988
Linear,0.06039903440804033,0.8771825569145479,0.9999999999999989
Linear,0.07261561095402029,0.8771825569145479,0.999999999999999
Linear,0.08730316644803322,0.8771825569145479,1.0000000000000018
Linear,0.10496149204995453,0.8771825569145479,0.9999999999999993
Linear,0.1261914688960387,0.8771825569145479,0.9999999999999994
Linear,0.15171551500583677,0.8771825569145479,1.0000000000000009
Linear,0.18240216787118196,0.8771825569145479,0.9999999999999989
Linear,0.21929563922863704,0.8771825569145479,1.0
Linear,0.2636513477112815,0.8771825569145479,0.9999999999999999
Linear,0.3169786384922227,0.8771825569145479,1.000000000000002
Linear,0.38109214359264953,0.8771825569145479,1.0000000000000016
Linear,0.45817353055355475,0.8771825569145479,0.9999999999999988
Linear,0.5508457406676333,0.8771825569145479,0.9999999999999979
Linear,0.6622622429651823,0.8771825569145479,1.0000000000000004
Linear,0.7962143411069947,0.8771825569145479,1.0000000000000038
Linear,0.9572601846452766,0.8771825569145479,0.999999999999995
Linear,1.150879874674314,0.8771825569145479,0.9999999999999998
Linear,1.3836619418378735,0.8771825569145479,1.000000000000002
Linear,1.663527542205342,0.8771825569145479,1.000000000000001
Linear,2.0,0.8771825569145479,0.9999999999999997
Michaelis-Menten,0.02,0.8771825569145479,1.0016597820654978
Michaelis-Menten,0.024045288692348264,0.8771825569145479,1.0020002344454793
Michaelis-Menten,0.02890879541491855,0.8771825569145479,1.0024116956592164
Michaelis-Menten,0.03475601657498751,0.8771825569145479,1.0029095122268916
Michaelis-Menten,0.0417859226170808,0.8771825569145479,1.0035125932465512
Michaelis-Menten,0.050237728630191596,0.8771825569145479,1.0042443501638085
Michaelis-Menten,0.06039903440804033,0.8771825569145479,1.0051339353195656
Michaelis-Menten,0.07261561095402029,0.8771825569145479,1.0062178963482888
Michaelis-Menten,0.08730316644803322,0.8771825569145479,1.0075424185685626
Michaelis-Menten,0.10496149204995453,0.8771825569145479,1.0091664123701642
Michaelis-Menten,0.1261914688960387,0.8771825569145479,1.011165835195273
Michaelis-Menten,0.15171551500583677,0.8771825569145479,1.0136398477188977
Michaelis-Menten,0.18240216787118196,0.8771825569145479,1.0167197408050963
Michaelis-Menten,0.21929563922863704,0.8771825569145479,1.0205821168194016
Michaelis-Menten,0.2636513477112815,0.8771825569145479,1.025468704414719
Michaelis-Menten,0.3169786384922227,0.8771825569145479,1.0317166547869088
Michaelis-Menten,0.38109214359264953,0.8771825569145479,1.0398055466963791
Michaelis-Menten,0.45817353055355475,0.8771825569145479,1.050431008876045
Michaelis-Menten,0.5508457406676333,0.8771825569145479,1.0646198299758722
Michaelis-Menten,0.6622622429651823,0.8771825569145479,1.0839051809430167
Michaelis-Menten,0.7962143411069947,0.8771825569145479,1.1105709361732754
Michaelis-Menten,0.9572601846452766,0.8771825569145479,1.147909035583513
Michaelis-Menten,1.150879874674314,0.8771825569145479,1.2002099162092288
Michaelis-Menten,1.3836619418378735,0.8771825569145479,1.2717081307481155
Michaelis-Menten,1.663527542205342,0.8771825569145479,1.36317934825087
Michaelis-Menten,2.0,0.8771825569145479,1.4651251925551614
Transporter-state,0.02,0.8771825569145479,0.9903297211893974
Transporter-state,0.024045288692348264,0.8771825569145479,0.9871727243702265
Transporter-state,0.02890879541491855,0.8771825569145479,0.9824467811284635
Transporter-state,0.03475601657498751,0.8771825569145479,0.9748267519075917
Transporter-state,0.0417859226170808,0.8771825569145479,0.9610283427132309
Transporter-state,0.050237728630191596,0.8771825569145479,0.9314110720774031
Transporter-state,0.06039903440804033,0.8771825569145479,0.8721739303266635
Transporter-state,0.07261561095402029,0.8771825569145479,0.8459723411355207
Transporter-state,0.08730316644803322,0.8771825569145479,0.8742221269094606
Transporter-state,0.10496149204995453,0.8771825569145479,0.9110857613935152
Transporter-state,0.1261914688960387,0.8771825569145479,0.9374161986642678
Transporter-state,0.15171551500583677,0.8771825569145479,0.955807259532513
Transporter-state,0.18240216787118196,0.8771825569145479,0.9722889573398673
Transporter-state,0.21929563922863704,0.8771825569145479,0.9835810101457143
Transporter-state,0.2636513477112815,0.8771825569145479,0.9903965895369857
Transporter-state,0.3169786384922227,0.8771825569145479,0.9944413146304991
Transporter-state,0.38109214359264953,0.8771825569145479,0.996853175253456
Transporter-state,0.45817353055355475,0.8771825569145479,0.9988741049110361
Transporter-state,0.5508457406676333,0.8771825569145479,1.0009656466961387
Transporter-state,0.6622622429651823,0.8771825569145479,1.0019458827305674
Transporter-state,0.7962143411069947,0.8771825569145479,1.0029277501163594
Transporter-state,0.9572601846452766,0.8771825569145479,1.00296442218288
Transporter-state,1.150879874674314,0.8771825569145479,1.0037332297019232
Transporter-state,1.3836619418378735,0.8771825569145479,1.0051767446080446
Transporter-state,1.663527542205342,0.8771825569145479,1.0064124174270244
Transporter-state,2.0,0.8771825569145479,1.0079941351779516
Linear,0.02,1.0546053908451258,0.9999999999999994
Linear,0.024045288692348264,1.0546053908451258,0.9999999999999986
Linear,0.02890879541491855,1.0546053908451258,1.0000000000000007
Linear,0.03475601657498751,1.0546053908451258,1.0000000000000007
Linear,0.0417859226170808,1.0546053908451258,1.0000000000000004
Linear,0.050237728630191596,1.0546053908451258,1.000000000000002
Linear,0.06039903440804033,1.0546053908451258,0.9999999999999969
Linear,0.07261561095402029,1.0546053908451258,1.0000000000000007
Linear,0.08730316644803322,1.0546053908451258,1.0000000000000002
Linear,0.10496149204995453,1.0546053908451258,1.0000000000000009
Linear,0.1261914688960387,1.0546053908451258,0.9999999999999999
Linear,0.15171551500583677,1.0546053908451258,0.9999999999999984
Linear,0.18240216787118196,1.0546053908451258,0.9999999999999968
Linear,0.21929563922863704,1.0546053908451258,1.0000000000000022
Linear,0.2636513477112815,1.0546053908451258,0.9999999999999998
Linear,0.3169786384922227,1.0546053908451258,1.0000000000000022
Linear,0.38109214359264953,1.0546053908451258,1.0000000000000013
Linear,0.45817353055355475,1.0546053908451258,1.0000000000000007
Linear,0.5508457406676333,1.0546053908451258,1.0000000000000018
Linear,0.6622622429651823,1.0546053908451258,0.9999999999999998
Linear,0.7962143411069947,1.0546053908451258,0.9999999999999996
Linear,0.9572601846452766,1.0546053908451258,1.0000000000000009
Linear,1.150879874674314,1.0546053908451258,1.0000000000000022
Linear,1.3836619418378735,1.0546053908451258,0.9999999999999997
Linear,1.663527542205342,1.0546053908451258,0.9999999999999989
Linear,2.0,1.0546053908451258,0.9999999999999983
Michaelis-Menten,0.02,1.0546053908451258,1.0010441351379518
Michaelis-Menten,0.024045288692348264,1.0546053908451258,1.0012582492325868
Michaelis-Menten,0.02890879541491855,1.0546053908451258,1.0015169964112258
Michaelis-Menten,0.03475601657498751,1.0546053908451258,1.0018300121288226
Michaelis-Menten,0.0417859226170808,1.0546053908451258,1.002209164314765
Michaelis-Menten,0.050237728630191596,1.0546053908451258,1.002669140739517
Michaelis-Menten,0.06039903440804033,1.0546053908451258,1.0032282227457119
Michaelis-Menten,0.07261561095402029,1.0546053908451258,1.0039093184182517
Michaelis-Menten,0.08730316644803322,1.0546053908451258,1.0047413628149375
Michaelis-Menten,0.10496149204995453,1.0546053908451258,1.0057612463254864
Michaelis-Menten,0.1261914688960387,1.0546053908451258,1.0070165161977942
Michaelis-Menten,0.15171551500583677,1.0546053908451258,1.008569230324609
Michaelis-Menten,0.18240216787118196,1.0546053908451258,1.0105015599818985
Michaelis-Menten,0.21929563922863704,1.0546053908451258,1.0129240975795457
Michaelis-Menten,0.2636513477112815,1.0546053908451258,1.015988429614627
Michaelis-Menten,0.3169786384922227,1.0546053908451258,1.019906568535273
Michaelis-Menten,0.38109214359264953,1.0546053908451258,1.0249816332506627
Michaelis-Menten,0.45817353055355475,1.0546053908451258,1.031657321720267
Michaelis-Menten,0.5508457406676333,1.0546053908451258,1.0405992421125139
Michaelis-Menten,0.6622622429651823,1.0546053908451258,1.0528305085488172
Michaelis-Menten,0.7962143411069947,1.0546053908451258,1.0699578969600314
Michaelis-Menten,0.9572601846452766,1.0546053908451258,1.0945363815381672
Michaelis-Menten,1.150879874674314,1.0546053908451258,1.1305854652018732
Michaelis-Menten,1.3836619418378735,1.0546053908451258,1.1840280762497446
Michaelis-Menten,1.663527542205342,1.0546053908451258,1.2620465481134053
Michaelis-Menten,2.0,1.0546053908451258,1.3692449578427495
Transporter-state,0.02,1.0546053908451258,0.9907005421614593
Transporter-state,0.024045288692348264,1.0546053908451258,0.9878784163450339
Transporter-state,0.02890879541491855,1.0546053908451258,0.9838207671936505
Transporter-state,0.03475601657498751,1.0546053908451258,0.977653498389778
Transporter-state,0.0417859226170808,1.0546053908451258,0.9674513805499727
Transporter-state,0.050237728630191596,1.0546053908451258,0.9480220844846355
Transporter-state,0.06039903440804033,1.0546053908451258,0.903460490699239
Transporter-state,0.07261561095402029,1.0546053908451258,0.8375674535468268
Transporter-state,0.08730316644803322,1.0546053908451258,0.8396515442499233
Transporter-state,0.10496149204995453,1.0546053908451258,0.8810509718144077
Transporter-state,0.1261914688960387,1.0546053908451258,0.9167688836625899
Transporter-state,0.15171551500583677,1.0546053908451258,0.9410378192392187
Transporter-state,0.18240216787118196,1.0546053908451258,0.9627658230036633
Transporter-state,0.21929563922863704,1.0546053908451258,0.978108036292796
Transporter-state,0.2636513477112815,1.0546053908451258,0.9872772434862568
Transporter-state,0.3169786384922227,1.0546053908451258,0.992621340074131
Transporter-state,0.38109214359264953,1.0546053908451258,0.9957398213989008
Transporter-state,0.45817353055355475,1.0546053908451258,0.9986492423528737
Transporter-state,0.5508457406676333,1.0546053908451258,1.0008654667338315
Transporter-state,0.6622622429651823,1.0546053908451258,1.0025636478038167
Transporter-state,0.7962143411069947,1.0546053908451258,1.0030230602122323
Transporter-state,0.9572601846452766,1.0546053908451258,1.0032879430470993
Transporter-state,1.150879874674314,1.0546053908451258,1.0044343246529792
Transporter-state,1.3836619418378735,1.0546053908451258,1.006233052136552
Transporter-state,1.663527542205342,1.0546053908451258,1.007378269774039
Transporter-state,2.0,1.0546053908451258,1.0091658936297292
Linear,0.02,1.2679145539688905,1.0000000000000002
Linear,0.024045288692348264,1.2679145539688905,1.0000000000000007
Linear,0.02890879541491855,1.2679145539688905,1.000000000000003
Linear,0.03475601657498751,1.2679145539688905,1.0000000000000016
Linear,0.0417859226170808,1.2679145539688905,1.0000000000000033
Linear,0.050237728630191596,1.2679145539688905,0.9999999999999981
Linear,0.06039903440804033,1.2679145539688905,0.9999999999999978
Linear,0.07261561095402029,1.2679145539688905,1.0000000000000029
Linear,0.08730316644803322,1.2679145539688905,1.0000000000000004
Linear,0.10496149204995453,1.2679145539688905,1.0000000000000013
Linear,0.1261914688960387,1.2679145539688905,1.000000000000002
Linear,0.15171551500583677,1.2679145539688905,1.0000000000000009
Linear,0.18240216787118196,1.2679145539688905,1.0000000000000002
Linear,0.21929563922863704,1.2679145539688905,0.9999999999999956
Linear,0.2636513477112815,1.2679145539688905,1.0000000000000009
Linear,0.3169786384922227,1.2679145539688905,0.9999999999999978
Linear,0.38109214359264953,1.2679145539688905,0.9999999999999977
Linear,0.45817353055355475,1.2679145539688905,1.000000000000002
Linear,0.5508457406676333,1.2679145539688905,0.9999999999999979
Linear,0.6622622429651823,1.2679145539688905,1.0000000000000002
Linear,0.7962143411069947,1.2679145539688905,0.9999999999999987
Linear,0.9572601846452766,1.2679145539688905,0.9999999999999998
Linear,1.150879874674314,1.2679145539688905,1.0000000000000018
Linear,1.3836619418378735,1.2679145539688905,0.9999999999999998
Linear,1.663527542205342,1.2679145539688905,1.0000000000000087
Linear,2.0,1.2679145539688905,1.0000000000000002
Michaelis-Menten,0.02,1.2679145539688905,1.0006091095298308
Michaelis-Menten,0.024045288692348264,1.2679145539688905,1.0007339700183184
Michaelis-Menten,0.02890879541491855,1.2679145539688905,1.0008848377630366
Michaelis-Menten,0.03475601657498751,1.2679145539688905,1.0010673180860807
Michaelis-Menten,0.0417859226170808,1.2679145539688905,1.0012883109903215
Michaelis-Menten,0.050237728630191596,1.2679145539688905,1.0015563500796818
Michaelis-Menten,0.06039903440804033,1.2679145539688905,1.00188204834298
Michaelis-Menten,0.07261561095402029,1.2679145539688905,1.0022786924682914
Michaelis-Menten,0.08730316644803322,1.2679145539688905,1.0027630469798638
Michaelis-Menten,0.10496149204995453,1.2679145539688905,1.0033564598357876
Michaelis-Menten,0.1261914688960387,1.2679145539688905,1.0040864087906067
Michaelis-Menten,0.15171551500583677,1.2679145539688905,1.0049887039489132
Michaelis-Menten,0.18240216787118196,1.2679145539688905,1.0061106856443245
Michaelis-Menten,0.21929563922863704,1.2679145539688905,1.007515961627465
Michaelis-Menten,0.2636513477112815,1.2679145539688905,1.0092915736656012
Michaelis-Menten,0.3169786384922227,1.2679145539688905,1.0115590812687747
Michaelis-Menten,0.38109214359264953,1.2679145539688905,1.0144921060490137
Michaelis-Menten,0.45817353055355475,1.2679145539688905,1.0183447900169924
Michaelis-Menten,0.5508457406676333,1.2679145539688905,1.023499155291313
Michaelis-Menten,0.6622622429651823,1.2679145539688905,1.030546015534799
Michaelis-Menten,0.7962143411069947,1.2679145539688905,1.0404267306452248
Michaelis-Menten,0.9572601846452766,1.2679145539688905,1.0546864257853938
Michaelis-Menten,1.150879874674314,1.2679145539688905,1.0759268674717668
Michaelis-Menten,1.3836619418378735,1.2679145539688905,1.1085750962545158
Michaelis-Menten,1.663527542205342,1.2679145539688905,1.1599228999075362
Michaelis-Menten,2.0,1.2679145539688905,1.2404002941428782
Transporter-state,0.02,1.2679145539688905,0.9913061644970753
Transporter-state,0.024045288692348264,1.2679145539688905,0.9888365153407944
Transporter-state,0.02890879541491855,1.2679145539688905,0.985406613605161
Transporter-state,0.03475601657498751,1.2679145539688905,0.9804458975298972
Transporter-state,0.0417859226170808,1.2679145539688905,0.9728375625471872
Transporter-state,0.050237728630191596,1.2679145539688905,0.9600131362012675
Transporter-state,0.06039903440804033,1.2679145539688905,0.9342120067811255
Transporter-state,0.07261561095402029,1.2679145539688905,0.8717477325668634
Transporter-state,0.08730316644803322,1.2679145539688905,0.813146714488013
Transporter-state,0.10496149204995453,1.2679145539688905,0.8404267373301509
Transporter-state,0.1261914688960387,1.2679145539688905,0.8867171623326981
Transporter-state,0.15171551500583677,1.2679145539688905,0.9211529735210593
Transporter-state,0.18240216787118196,1.2679145539688905,0.9497273226185746
Transporter-state,0.21929563922863704,1.2679145539688905,0.9708853849838296
Transporter-state,0.2636513477112815,1.2679145539688905,0.9834126654068781
Transporter-state,0.3169786384922227,1.2679145539688905,0.9905547394727049
Transporter-state,0.38109214359264953,1.2679145539688905,0.9946651504214248
Transporter-state,0.45817353055355475,1.2679145539688905,0.998073246310404
Transporter-state,0.5508457406676333,1.2679145539688905,1.0010490639623468
Transporter-state,0.6622622429651823,1.2679145539688905,1.0026839178430071
Transporter-state,0.7962143411069947,1.2679145539688905,1.0038418843674854
Transporter-state,0.9572601846452766,1.2679145539688905,1.0038836952933543
Transporter-state,1.150879874674314,1.2679145539688905,1.0050410231168183
Transporter-state,1.3836619418378735,1.2679145539688905,1.0070387625557193
Transporter-state,1.663527542205342,1.2679145539688905,1.00811813007428
Transporter-state,2.0,1.2679145539688905,1.0098805155929522
Linear,0.02,1.5243685743705977,0.9999999999999992
Linear,0.024045288692348264,1.5243685743705977,1.0000000000000009
Linear,0.02890879541491855,1.5243685743705977,1.0
Linear,0.03475601657498751,1.5243685743705977,0.9999999999999993
Linear,0.0417859226170808,1.5243685743705977,1.0000000000000002
Linear,0.050237728630191596,1.5243685743705977,0.9999999999999978
Linear,0.06039903440804033,1.5243685743705977,1.0000000000000009
Linear,0.07261561095402029,1.5243685743705977,1.000000000000002
Linear,0.08730316644803322,1.5243685743705977,1.0000000000000002
Linear,0.10496149204995453,1.5243685743705977,1.0000000000000007
Linear,0.1261914688960387,1.5243685743705977,1.0000000000000013
Linear,0.15171551500583677,1.5243685743705977,1.0000000000000002
Linear,0.18240216787118196,1.5243685743705977,0.999999999999999
Linear,0.21929563922863704,1.5243685743705977,0.9999999999999999
Linear,0.2636513477112815,1.5243685743705977,1.000000000000002
Linear,0.3169786384922227,1.5243685743705977,1.0000000000000007
Linear,0.38109214359264953,1.5243685743705977,1.0000000000000007
Linear,0.45817353055355475,1.5243685743705977,0.9999999999999988
Linear,0.5508457406676333,1.5243685743705977,1.000000000000001
