run,model,pattern,release_cv,isi_cv,minimum_isi_ms,gamma_shape,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
371,Michaelis-Menten,Renewal,0.0,0.3786698126956983,15.663282714329057,4.628140372764319,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
372,Michaelis-Menten,Renewal,0.0,0.4220989119963135,13.506246103628996,6.222992455410755,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
373,Michaelis-Menten,Renewal,0.0,1.9230050201450664,0.004274667467484505,0.5868414103796785,0.5034071292055489,2.0187528271576736,0.0855210697157839,1.6600000000000001,1.0
374,Michaelis-Menten,Renewal,0.0,0.599495538791564,8.422611414270648,1.1596893074794654,0.25000000000497147,1.9639091742530108,9.942935363937977e-14,1.6600000000000001,1.0
375,Michaelis-Menten,Renewal,0.0,0.31353703766663726,18.731730800865193,14.08990473214887,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
376,Michaelis-Menten,Renewal,0.0,0.21405912826905266,27.00731389015658,16.879109479244967,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
377,Michaelis-Menten,Renewal,0.0,2.314920839599752,0.00010227860454392612,0.23538222171085926,0.8682871343313762,2.1506020034210596,0.33669284849726905,1.7,1.0
378,Michaelis-Menten,Renewal,0.0,0.3341005295230224,18.333695338537154,6.4730326759139825,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
379,Michaelis-Menten,Renewal,0.0,0.296038735591529,17.55964242960711,10.684007310976927,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
380,Michaelis-Menten,Renewal,0.0,0.5160556715364756,11.558888821161077,5.352874319661809,0.25000000000000044,1.9639091742525676,8.881784197001253e-18,1.6600000000000001,1.0
381,Michaelis-Menten,Renewal,0.0,0.4415593713373787,18.466118168724734,4.356897694457763,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
382,Michaelis-Menten,Renewal,0.0,0.462284283361421,18.506860661734137,6.5684857358679185,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
383,Michaelis-Menten,Renewal,0.0,3.4020377023467874,1.0051002163891098e-07,0.22765877525541597,0.75,2.1525065205917704,0.3355357134954735,1.6600000000000001,1.0
384,Michaelis-Menten,Renewal,0.0,1.300289758087018,0.09453008865040147,0.6859361775618524,0.45656751232487663,1.9859080072097435,0.030285763837578826,1.6600000000000001,1.0
385,Michaelis-Menten,Renewal,0.0,0.4193353453044981,13.535490558087474,7.976031703293357,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
386,Michaelis-Menten,Renewal,0.0,1.794126237066555,2.592705499182557e-06,0.21851692901392922,0.5000874001346084,2.0830784961443896,0.2022772379976759,1.98,1.0
387,Michaelis-Menten,Renewal,0.0,0.7347050732762915,3.3083153597857518,2.6734747911367713,0.2500187740872018,1.963910845962725,3.754817539336486e-07,1.6600000000000001,1.0
388,Michaelis-Menten,Renewal,0.0,0.3934444792427965,18.819709253125893,4.330540298051118,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
389,Michaelis-Menten,Renewal,0.0,0.4119799176669154,21.001535993379548,5.485629272211386,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
390,Michaelis-Menten,Renewal,0.0,0.2762915397601363,22.813722477972817,7.838175860562139,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
391,Michaelis-Menten,Renewal,0.0,0.22767647832173019,24.279582324242483,15.690796715170539,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
392,Michaelis-Menten,Renewal,0.0,1.4423737351518424,0.005440280557422739,0.28621148558133713,0.48851068246305784,2.021037987594847,0.08791241541957785,1.6600000000000001,1.0
393,Michaelis-Menten,Renewal,0.0,0.9221070498877758,1.7697212646403386,1.4846605663496224,0.25178241747671865,1.9640678812723755,3.56484564741466e-05,1.6600000000000001,1.0
394,Michaelis-Menten,Renewal,0.0,1.0773072936247419,1.2297031935620453,1.245930132218722,0.25824175320850606,1.9646698678266432,0.0001708883724779353,1.6600000000000001,1.0
395,Michaelis-Menten,Renewal,0.0,0.48652574269966686,2.9838043628689093,3.990184501986329,0.2500483740907923,1.963913481647292,9.674818158456055e-07,1.6600000000000001,1.0
396,Michaelis-Menten,Renewal,0.0,1.3305072796891888,0.12877641514245397,0.44073699650781895,0.47561582940184305,2.003794834618185,0.055501867387762256,1.6600000000000001,1.0
397,Michaelis-Menten,Renewal,0.0,0.3418044530743613,16.03798956937564,9.472998438220426,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
398,Michaelis-Menten,Renewal,0.0,0.2978620050183059,21.476250947336325,10.948395984969876,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
399,Michaelis-Menten,Renewal,0.0,1.3141101861842643,0.4786415978746419,0.6011616474304226,0.32287388865509586,1.9708322459376222,0.004822450818045682,1.6600000000000001,1.0
400,Michaelis-Menten,Renewal,0.0,1.1976882872142396,1.8318936519733313,0.7246796070008442,0.2514073925743602,1.9640580736649296,3.344506791672752e-05,1.6600000000000001,1.0
401,Michaelis-Menten,Renewal,0.0,0.33521422635874065,22.095730324323426,7.8390107663375845,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
402,Michaelis-Menten,Renewal,0.0,0.29834978422594716,20.330151043322672,10.601976037543448,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
403,Michaelis-Menten,Renewal,0.0,0.7215545548262646,2.9371998534265913,1.6633398167930604,0.25005444944650523,1.9639140317856212,1.091048258107241e-06,1.6600000000000001,1.0
404,Michaelis-Menten,Renewal,0.0,0.6436711306140143,3.17310140936587,2.357454523296197,0.2500267735218548,1.963911558259883,5.354704597582138e-07,1.6600000000000001,1.0
405,Michaelis-Menten,Renewal,0.0,1.477727421304585,0.0006915929616013727,0.338322227979928,0.5,2.0055172912652344,0.062364551015338464,1.6600000000000001,1.0
406,Michaelis-Menten,Renewal,0.0,0.18848432723130007,23.98499094244346,17.82484365753803,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
407,Michaelis-Menten,Renewal,0.0,0.2623790058496548,25.05223942635135,7.601252676236419,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
408,Michaelis-Menten,Renewal,0.0,1.6336206962100506,0.0005507814703378244,0.475151774025119,0.5082417532103382,2.0379475694591926,0.1153881188378964,1.94,1.0
409,Michaelis-Menten,Renewal,0.0,1.3767473461181403,0.21076576375253353,0.3341514217879828,0.40323545119931403,1.982315396852842,0.018635736326054482,1.6600000000000001,1.0
410,Michaelis-Menten,Renewal,0.0,0.23928498953506167,24.169575924847095,15.685152466056378,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
411,Michaelis-Menten,Renewal,0.0,0.5349957171948273,17.2378030748377,4.3955627468182,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
412,Michaelis-Menten,Renewal,0.0,1.172906105631977,9.978422724543634e-06,0.41514812534697776,0.5,2.0144313467331365,0.08349668894994158,1.6600000000000001,1.0
413,Michaelis-Menten,Renewal,0.0,1.3429386185270622,0.0007899615606987709,0.39885175807189144,0.5,1.9983748706215754,0.04817823507888665,1.6600000000000001,1.0
414,Michaelis-Menten,Renewal,0.0,1.2428933036775975,1.4524127891490934e-06,0.28566426221706936,0.5,2.002703716034183,0.06376925619376583,1.6600000000000001,1.0
415,Michaelis-Menten,Renewal,0.0,1.3421803574481836,0.0525725227394247,0.4630120427302146,0.46680289440481293,1.9894126306944684,0.03540359262970626,1.6600000000000001,1.0
416,Michaelis-Menten,Renewal,0.0,0.8032810765306133,1.0942086685098502,1.0511654363304825,0.2624148133958096,1.9650143475092594,0.00025776868450025136,1.6600000000000001,1.0
417,Michaelis-Menten,Renewal,0.0,0.5310029354588928,5.071695572299916,3.7227216854230587,0.2500000970518472,1.9639091828944053,1.9410369600514344e-09,1.6600000000000001,1.0
418,Michaelis-Menten,Renewal,0.0,1.432873526073791,0.005534634036052921,0.2705096713787549,0.5,1.9870984764906579,0.03979774987480661,1.6600000000000001,1.0
419,Michaelis-Menten,Renewal,0.0,0.5212037567963257,15.030872003992727,4.914713255540319,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
420,Michaelis-Menten,Renewal,0.0,1.5867708305703672,0.1085733259374706,0.6814611399806622,0.43728910048419023,2.001635665890855,0.046805012942617005,1.6600000000000001,1.0
421,Michaelis-Menten,Renewal,0.0,0.5100300949372808,8.97151853173682,3.17581703486177,0.2500000000010065,1.9639091742526624,2.1238566461079246e-14,1.6600000000000001,1.0
422,Michaelis-Menten,Renewal,0.0,0.2703450020915944,22.62988360660279,19.476825477898963,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
423,Michaelis-Menten,Renewal,0.0,1.9048543841214252,0.01267651749765264,0.35589210960967077,0.5000008661583956,2.0073161160884037,0.06274645172079663,1.6600000000000001,1.0
424,Michaelis-Menten,Renewal,0.0,0.4299049266654637,8.763287045102174,3.055224591829755,0.25000000000181855,1.9639091742527308,3.637090628672013e-14,1.6600000000000001,1.0
425,Michaelis-Menten,Renewal,0.0,1.9364736013139083,0.0017289601520928954,0.36903335785617625,0.6184577627309117,2.0564103517400936,0.15265521117686642,1.6600000000000001,1.0
426,Michaelis-Menten,Renewal,0.0,0.35635725268391905,17.905685690113444,9.789018169300892,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
427,Michaelis-Menten,Renewal,0.0,1.4558129651381069,0.031109747321124814,0.501788048801187,0.48851068246305784,2.0168271136086373,0.07978331576489052,1.6600000000000001,1.0
428,Michaelis-Menten,Renewal,0.0,0.28315382907605835,25.496070538401483,10.359934910525835,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
429,Michaelis-Menten,Renewal,0.0,1.1261587992905677,4.511403262242993,1.1403596379185124,0.2500005395897118,1.9639092231113748,1.0974140189912163e-08,1.6600000000000001,1.0
430,Michaelis-Menten,Renewal,0.0,0.226555645038502,25.63809391650389,19.198056677992362,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
431,Michaelis-Menten,Renewal,0.0,1.0002660171191136,1.7444747109547052,1.6368936336762065,0.2518908261090032,1.9640789487844188,3.813449625815424e-05,1.6600000000000001,1.0
432,Michaelis-Menten,Renewal,0.0,0.6130527745955292,12.417479888652906,3.3658887875421604,0.25000000000000006,1.9639091742525672,1.1102230246251566e-18,1.6600000000000001,1.0
433,Michaelis-Menten,Renewal,0.0,0.6767924825491441,6.5425977597072915,2.130047654330541,0.25000000129273003,1.9639091743676762,2.585460068260659e-11,1.6600000000000001,1.0
434,Michaelis-Menten,Renewal,0.0,1.13966517790948,0.4513634949452694,0.8563672484010042,0.33129871350199036,1.9715512998393603,0.005794459697015739,1.6600000000000001,1.0
435,Michaelis-Menten,Renewal,0.0,1.0098539522482433,0.46680369982288994,0.5961137997933869,0.33541323299495884,1.9783453071094015,0.011398389882640986,1.6600000000000001,1.0
436,Michaelis-Menten,Renewal,0.0,0.2631404009519971,26.11665486332197,11.533518348101198,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
437,Michaelis-Menten,Renewal,0.0,1.4650362674701223,8.849497135088313e-08,0.2423779885521599,0.5004578358667335,2.015998095307874,0.07469192067643664,1.6600000000000001,1.0
438,Michaelis-Menten,Renewal,0.0,0.4831527324024408,21.762229140584736,9.611257704888216,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
439,Michaelis-Menten,Renewal,0.0,0.6837709628475477,3.1945110121420157,0.876236876943386,0.2500252356494115,1.96391142411531,5.053403102395216e-07,1.6600000000000001,1.0
440,Michaelis-Menten,Renewal,0.0,0.42417912833302696,21.552368892436107,6.498531706566607,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
441,Michaelis-Menten,Renewal,0.0,1.133533268219785,1.6048557847111624,1.1370172830201881,0.25285790590918555,1.9641768900974526,6.0135036230010155e-05,1.6600000000000001,1.0
442,Michaelis-Menten,Renewal,0.0,0.1858899268903659,25.95706132923874,19.141868964200754,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
443,Michaelis-Menten,Renewal,0.0,0.23073128097749226,21.164891655511724,15.079001598484655,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
444,Michaelis-Menten,Renewal,0.0,1.1366968477129162,0.0483289984852604,0.462435360779994,0.4774477419318496,1.9950619266894551,0.04052904223044832,1.6600000000000001,1.0
445,Michaelis-Menten,Renewal,0.0,0.4354305185420819,14.674156154653815,5.748214104479696,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
446,Michaelis-Menten,Renewal,0.0,1.204552141542938,8.412820136840196,1.0890044525175075,0.25000000000497147,1.9639091742532722,1.5782042339651525e-13,1.6600000000000001,1.0
447,Michaelis-Menten,Renewal,0.0,0.8774202620538631,10.225429748047759,2.3966511500418393,0.2500000000000242,1.9639091742525714,5.084821452783217e-16,1.6600000000000001,1.0
448,Michaelis-Menten,Renewal,0.0,1.177227855824709,0.00011256833204242866,0.42903472771731666,0.8622109724391647,2.0619474124602175,0.17532586216083193,1.6600000000000001,1.0
449,Michaelis-Menten,Renewal,0.0,0.7262878033623988,9.973550523015092,1.3450572627093822,0.2500000000000523,1.963909174252573,1.056932319443149e-15,1.6600000000000001,1.0
450,Michaelis-Menten,Renewal,0.0,0.6212959232100999,0.29529572131190207,1.2945596186656143,0.3682871221143216,1.9744173592606677,0.010952570922739189,1.6600000000000001,1.0
451,Michaelis-Menten,Renewal,0.0,0.33295383718644883,14.005531533279878,5.008665463062872,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
452,Michaelis-Menten,Renewal,0.0,0.46778457168314713,17.429689604647933,3.811877405132526,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
453,Michaelis-Menten,Renewal,0.0,0.4462070898666489,12.771012207606077,2.5149975504453694,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
454,Michaelis-Menten,Renewal,0.0,0.41119007176935235,10.209052125344044,5.8334069695206825,0.2500000000000257,1.9639091742525698,5.140332604014475e-16,1.6600000000000001,1.0
455,Michaelis-Menten,Renewal,0.0,1.3436546580223379,9.666868140811857e-05,0.39787388946918145,0.5000000000000306,2.0084128509824795,0.07917430903514741,1.6600000000000001,1.0
456,Michaelis-Menten,Renewal,0.0,0.5715829349371403,10.49161504101761,3.5740258248857644,0.2500000000000106,1.963909174252569,2.1205259770340491e-16,1.6600000000000001,1.0
457,Michaelis-Menten,Renewal,0.0,1.088835070021212,0.05700160651690567,0.5590029717885938,0.48385820982284333,1.9916309391024025,0.03852411065322011,1.6600000000000001,1.0
458,Michaelis-Menten,Renewal,0.0,1.0565755043495721,5.01204509088393,1.6424920175380386,0.2500001158988097,1.9639091846058532,2.325442994832727e-09,1.6600000000000001,1.0
459,Michaelis-Menten,Renewal,0.0,1.5892283916797882,0.07579560373994809,0.6742230281805636,0.45656751232487663,1.9863956046506566,0.03025926134433441,1.6600000000000001,1.0
460,Michaelis-Menten,Renewal,0.0,0.38851214413639035,10.699408281892374,5.818543214950998,0.25000000000000583,1.9639091742525705,1.1657341758564144e-16,1.6600000000000001,1.0
461,Michaelis-Menten,Renewal,0.0,1.1303340993102977,0.061729617161518036,0.5440808598183557,0.4668028944039134,1.9929436898376094,0.04025777699999052,1.6600000000000001,1.0
462,Michaelis-Menten,Renewal,0.0,0.4320588822001958,15.59140522325174,2.6752058434413115,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
463,Michaelis-Menten,Renewal,0.0,0.29415366873570703,25.473311196654493,9.282340653417602,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
464,Michaelis-Menten,Renewal,0.0,1.28531915711221,0.15352315475979594,0.4764768277671608,0.4195377994658911,1.9862022064748097,0.02386360017663748,1.6600000000000001,1.0
465,Michaelis-Menten,Renewal,0.0,1.2812782585714837,1.2700858608945964,0.543938886467141,0.2577722024071654,1.9648696017296492,0.00021575037905611775,1.6600000000000001,1.0
466,Michaelis-Menten,Renewal,0.0,0.7014800568453515,3.453671609322896,0.788306813397902,0.2500116957555282,1.9639102180371937,2.344437629586693e-07,1.6600000000000001,1.0
467,Michaelis-Menten,Renewal,0.0,1.1481323013695792,0.17002977577067213,0.4632120823311979,0.411210496800129,1.9802212235634318,0.019307890714242187,1.6600000000000001,1.0
468,Michaelis-Menten,Renewal,0.0,1.1925881807644232,9.004392927636218e-05,0.32262278547369255,1.110595705841827,2.191640263585014,0.3928025782085939,1.84,1.0
469,Michaelis-Menten,Renewal,0.0,1.0504131691057066,0.06930010669287867,0.5646782128037919,0.4668028944039134,1.9906889202695761,0.03641399439481684,1.6600000000000001,1.0
470,Michaelis-Menten,Renewal,0.0,0.347164439083949,19.57920863891536,11.463170295150826,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
471,Michaelis-Menten,Renewal,0.0,1.04122608450597,2.8836069769230903,0.7672536355589163,0.25006502251714946,1.9639151218343804,1.3358838692900667e-06,1.6600000000000001,1.0
472,Michaelis-Menten,Renewal,0.0,0.25394026445351087,21.44881736044644,12.791961732597636,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
473,Michaelis-Menten,Renewal,0.0,0.40602261661881944,12.094743543343725,3.8431481235759724,0.2500000000000001,1.9639091742525672,2.220446049250313e-18,1.6600000000000001,1.0
474,Michaelis-Menten,Renewal,0.0,0.35832158447283713,14.071706352270326,7.108690088080577,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
475,Michaelis-Menten,Renewal,0.0,0.5104064078785232,12.884320404306436,4.76930963521844,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
476,Michaelis-Menten,Renewal,0.0,1.8822644350251665,0.013669151222188702,0.3227739133840702,0.5004734922197869,2.020544526368939,0.08115338384327173,1.6600000000000001,1.0
477,Michaelis-Menten,Renewal,0.0,0.2809444492625103,24.17050032259317,12.216116686259584,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
478,Michaelis-Menten,Renewal,0.0,0.4414960510830901,11.911876296045307,6.262656724595379,0.25000000000000017,1.9639091742525672,3.3306690738754695e-18,1.6600000000000001,1.0
479,Michaelis-Menten,Renewal,0.0,1.6148856051099139,0.08474186581190679,0.3144102837795344,0.45656751232487663,2.0051302482541487,0.05188567345491466,1.6600000000000001,1.0
480,Michaelis-Menten,Renewal,0.0,1.744321099911776,0.9555249307691156,0.6836536105429396,0.2686598101884578,1.9662613708542949,0.0006583770784762089,1.68,1.0
481,Michaelis-Menten,Renewal,0.0,0.7328788383679505,6.1026047794969145,2.848906766207925,0.2500000047503522,1.9639091746755564,9.500704445386532e-11,1.6600000000000001,1.0
482,Michaelis-Menten,Renewal,0.0,1.141046087219937,0.12417864670121048,0.6448625745629132,0.45706764565795654,1.9998511183488115,0.04995086939714295,1.6600000000000001,1.0
483,Michaelis-Menten,Renewal,0.0,0.38028696140918256,15.255531956487403,5.9212789264613015,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
484,Michaelis-Menten,Renewal,0.0,0.642529171074019,9.956359590365423,2.0552022104862475,0.2500000000000523,1.9639091742525727,1.0536016503692736e-15,1.6600000000000001,1.0
485,Michaelis-Menten,Renewal,0.0,0.7410216629024752,7.10700286889562,1.4795923995193472,0.2500000002466832,1.9639091742745347,4.9338122476427764e-12,1.6600000000000001,1.0
486,Michaelis-Menten,Renewal,0.0,1.7149044585663789,7.245922085985512e-05,0.214626373159993,0.75,2.0852511501469255,0.2112305476566498,1.6600000000000001,1.0
487,Michaelis-Menten,Renewal,0.0,2.337641878685114,6.728778316755779e-07,0.26232913613962583,0.75,2.109381175599049,0.2528074489762505,1.6600000000000001,1.0
488,Michaelis-Menten,Renewal,0.0,1.319880416619973,3.8962864952933955,0.9245338458205221,0.2500031828357506,1.963909457669084,6.365798107088593e-08,1.6600000000000001,1.0
489,Michaelis-Menten,Renewal,0.0,0.6923364004563872,12.43985617033377,2.9636578221260224,0.25000000000000006,1.9639091742525672,1.1102230246251566e-18,1.6600000000000001,1.0
490,Michaelis-Menten,Renewal,0.0,0.6834539387018957,0.055494773115242424,0.748781740577034,0.46680290997110163,1.983138052592812,0.0310793290357478,1.6600000000000001,1.0
491,Michaelis-Menten,Renewal,0.0,0.4735526899065633,10.769366825546427,3.7320270121271597,0.2500000000000049,1.9639091742525676,9.992007221626409e-17,1.6600000000000001,1.0
492,Michaelis-Menten,Renewal,0.0,0.638412400997331,9.05784828190906,2.407303920937613,0.2500000000007488,1.9639091742526502,1.8232082510394324e-14,1.6600000000000001,1.0
493,Michaelis-Menten,Renewal,0.0,0.3517019593059716,20.578002225728028,6.826016604031743,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
494,Michaelis-Menten,Renewal,0.0,1.2707190394001018,0.15689432789974944,0.5066209713704147,0.41953779946730174,1.9886272690980773,0.02824465841094512,1.9000000000000001,1.0
495,Michaelis-Menten,Renewal,0.0,0.46974786773688226,14.98656963881615,5.46264464871968,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
496,Michaelis-Menten,Renewal,0.0,1.7321168988629971,0.00018128669634620564,0.22428781786346733,0.5098618753800174,1.989528945162498,0.04275864367636882,1.6600000000000001,1.0
497,Michaelis-Menten,Renewal,0.0,0.8941185523329342,1.6071098119634826,1.5032624738215554,0.25269421079410614,1.9641491721419313,5.390892046370777e-05,1.6600000000000001,1.0
498,Michaelis-Menten,Renewal,0.0,0.6793898037868732,1.627915498907896,1.9193211012826488,0.2525398667387799,1.964135320383482,5.079733477562298e-05,1.6600000000000001,1.0
499,Michaelis-Menten,Renewal,0.0,0.3053729252402633,19.540201105626522,4.534872482602514,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
500,Michaelis-Menten,Renewal,0.0,0.3321661637653022,16.244750515210512,10.35628760946561,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
501,Michaelis-Menten,Renewal,0.0,0.6652314696505216,5.036113929710609,2.250223512290846,0.2500001092413988,1.9639091839798852,2.1848448528150044e-09,1.6600000000000001,1.0
502,Michaelis-Menten,Renewal,0.0,0.29322762545742553,18.63664189254075,6.029702271746051,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
503,Michaelis-Menten,Renewal,0.0,1.0144214704212704,0.17829669276071058,0.6476695294752812,0.411210496800129,1.983720389275979,0.02224450539349379,1.6600000000000001,1.0
504,Michaelis-Menten,Renewal,0.0,0.9702602483150431,0.011289738078403388,0.3665715048252027,0.48851068246305784,1.9870726754381922,0.03720049794057309,1.6600000000000001,1.0
505,Michaelis-Menten,Renewal,0.0,0.2586452617453991,21.73197127924675,10.753664957143496,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
506,Michaelis-Menten,Renewal,0.0,1.1889559163201373,0.2253846005514788,0.6668454432805891,0.3993046570699418,1.9906359206258812,0.032211184015515246,1.6600000000000001,1.0
507,Michaelis-Menten,Renewal,0.0,0.6412930295074596,3.0270757510115516,1.560041450307592,0.2500405080427874,1.963913395238264,9.480732611066857e-07,1.6600000000000001,1.0
508,Michaelis-Menten,Renewal,0.0,0.43588232192917553,18.20783927752234,4.578647812927807,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
509,Michaelis-Menten,Renewal,0.0,0.48666978895123786,7.842633693809034,1.9922186505102584,0.2500000000276405,1.9639091742550294,5.528100199825304e-13,1.6600000000000001,1.0
510,Michaelis-Menten,Renewal,0.0,0.592081935389938,1.6081743981930003,2.336921596159475,0.2528579057779577,1.9641636363694668,5.715811634751655e-05,1.6600000000000001,1.0
511,Michaelis-Menten,Renewal,0.0,0.6281275846509311,2.425343791943419,1.7073001204014817,0.250253446729506,1.9639317419161864,5.068934597065588e-06,1.6600000000000001,1.0
512,Michaelis-Menten,Renewal,0.0,0.22969749308697937,28.110163197855115,16.79822156805946,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
513,Michaelis-Menten,Renewal,0.0,0.9716881467253955,0.04052725344138253,0.8236017555693701,0.46680289443941436,1.992438786489971,0.03828034608964467,1.6600000000000001,1.0
514,Michaelis-Menten,Renewal,0.0,0.26948173209054616,22.47391441597125,11.239075448929686,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
515,Michaelis-Menten,Renewal,0.0,0.30197422691447273,15.11435799116191,12.991135686918255,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
516,Michaelis-Menten,Renewal,0.0,0.6431710646799622,4.459418736217955,1.3824895489021425,0.2500006073612519,1.96390922914571,1.2329508294328663e-08,1.6600000000000001,1.0
517,Michaelis-Menten,Renewal,0.0,0.5699631640487791,7.288790220106364,4.013807677498849,0.25000000014484847,1.9639091742654657,2.8969693310898494e-12,1.6600000000000001,1.0
518,Michaelis-Menten,Renewal,0.0,0.6992486129939687,4.1563801916171315,1.6225712723514258,0.2500014751037741,1.963909305600999,2.950207580454389e-08,1.6600000000000001,1.0
519,Michaelis-Menten,Renewal,0.0,1.2689608204394707,0.008106755655489906,0.3797175262981629,0.7121974002234157,2.04093542724793,0.12929955840120466,1.6600000000000001,1.0
520,Michaelis-Menten,Renewal,0.0,1.2442970639758766,0.014910099493022244,0.43014214449565286,0.48851068246305784,1.985064832302806,0.036551134008384834,1.6600000000000001,1.0
521,Michaelis-Menten,Renewal,0.0,0.37819789764727085,19.544068178545814,8.641672435138878,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
522,Michaelis-Menten,Renewal,0.0,0.46480563755093895,14.342309405934714,3.873560082516289,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
523,Michaelis-Menten,Renewal,0.0,0.24476542123484393,21.771019393886604,8.47667351321758,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
524,Michaelis-Menten,Renewal,0.0,0.8239631438069244,3.7586102832970028,0.7065922924175123,0.2500048156571357,1.9639098717761767,1.5667028132493325e-07,1.6600000000000001,1.0
525,Michaelis-Menten,Renewal,0.0,0.5206990129401917,12.538877271782553,4.441180952307635,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
526,Michaelis-Menten,Renewal,0.0,1.380100827047565,0.9432859880187721,0.5047381640888242,0.2697736221625387,1.9658503985989897,0.0005875577050333769,1.6600000000000001,1.0
527,Michaelis-Menten,Renewal,0.0,0.27606266193469636,19.724359346304198,10.725047482751723,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
528,Michaelis-Menten,Renewal,0.0,1.3908751783993358,0.002043869458077552,0.34407016656614986,0.7196558617445953,2.0898308800027072,0.21062539289632,1.98,1.0
529,Michaelis-Menten,Renewal,0.0,0.4408453476298952,13.699947195316554,5.622546252911939,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
530,Michaelis-Menten,Renewal,0.0,0.33217227878615585,19.879855450327227,14.267716304032456,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
531,Michaelis-Menten,Renewal,0.0,0.27583554921028214,19.490923348241267,8.466494879392975,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
532,Michaelis-Menten,Renewal,0.0,0.32132763554584337,19.299950028657364,8.909464655139356,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
533,Michaelis-Menten,Renewal,0.0,2.475184115061454,1.8872694909077836e-05,0.20721460462987418,0.6691217157302229,2.093629280189416,0.233944528003728,1.6600000000000001,1.0
534,Michaelis-Menten,Renewal,0.0,0.6464658657954836,3.457267486716887,1.3797653852169387,0.2500116957555282,1.9639102156902648,2.3391662180904936e-07,1.6600000000000001,1.0
535,Michaelis-Menten,Renewal,0.0,0.24228471659200412,22.549943043387202,18.160433816835162,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
536,Michaelis-Menten,Renewal,0.0,0.885819087952395,0.014249815819198375,0.858401120025219,0.48851068246305784,1.9860398354628552,0.036770181604726594,1.6600000000000001,1.0
537,Michaelis-Menten,Renewal,0.0,0.32796630214241934,24.53179624110578,11.450920869961333,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
