parameter_set,capacity_km,k_bind_per_km_ms,k_unbind_per_ms,k_translocate_per_ms,recovery_tau_ms,pulse_size_over_km,k_loss_per_ms,peak_ratio_burst_tonic,auc_ratio_burst_tonic,clearance_ratio_burst_tonic
319,0.47440601190805964,7.604144603749764,1.696155819204197,3.225954703876911,17.196018121338753,0.09299094098929152,0.004939098799893603,1.0000000000000324,1.0536437001995977,1.0833333333333335
320,1.1246219066398822,7.816422368113579,1.0198692012768682,4.869954418873197,32.56936057742114,0.7140726214424541,0.0007054819690201625,1.000002805104714,4.9479393196103985,5.577464788732395
321,0.643208182605401,11.32166088937114,1.52594810842036,5.569022934100626,48.9736441656781,0.47127884949646015,0.00351884783227866,1.693005305212046,3.462899448367309,2.7111111111111112
322,1.4324612454958552,6.827330482025206,1.4485141641765351,7.372800354200171,47.17712195706966,0.3347742236543339,0.001134739098319979,1.0,1.1417572246744916,1.4
323,1.395272344011771,5.513830791634594,0.9353146169645947,5.305070718006013,11.544948857919707,0.5197242674637969,0.002663926015562534,1.0,1.0702618448481738,1.0833333333333335
324,0.7819225327942978,11.91189646946433,0.7730220937949777,2.556119874092162,37.88643851027221,0.20120318924673847,0.0032387478168611696,1.0,1.1577543628736433,1.3783783783783785
325,1.1971623741023742,4.452061330080465,1.0026504090687798,6.5008494604777445,23.503343453925275,0.20052777569302915,0.002680062311733924,1.0,1.0596092680613582,1.0999999999999999
326,1.0429919118747852,11.729939208906146,1.697330212357719,4.159419190806641,24.822286517635412,0.29432108724332373,0.00024048870206660355,1.0,1.133870228392565,1.1944444444444444
327,1.039669185520954,6.670047796220816,0.7452848972575921,7.5004096149408355,40.55105661536735,0.2443644880747941,0.0003124990725321286,1.0,1.13431739087486,1.3513513513513513
328,1.433152978630934,6.585509873543239,1.9221788762952716,6.1899427597565895,31.5071789989043,0.7877153288561254,0.0023000614944948083,1.0000000000006688,2.4565043288488684,4.288659793814433
329,0.8388367680412305,8.830519367049664,1.140530323748857,3.033441458438914,34.41696233737571,0.2306319176787467,0.0041832564925999086,1.0,1.1658192773102152,1.3396226415094339
330,1.176253458170312,10.185016110945789,1.316898979240708,2.978709419293076,35.23336066200734,0.4158631147188294,0.003728709432780903,1.0,1.305688035046403,1.5964912280701753
331,0.46899701613676487,4.811348320172252,1.5054263701728157,7.556083024433155,15.099227517948336,0.3139717563551649,0.002835424025004731,1.0000000094872943,1.2947627701154645,1.4450261780104712
332,0.7652023314880385,7.733072714518976,0.5936751283364397,2.0477301959078433,18.555828699777685,0.3572745445944638,0.004643843843799878,1.0000000000000133,1.2314403857719556,1.3411764705882354
333,1.077172159655005,6.975875359763903,1.9659872855620337,3.676232315310709,25.266635214381644,0.6792330813708862,0.0019878193517308463,1.0000000013240624,2.159853798058336,2.945578231292517
334,0.4232107442225844,5.022770309107972,0.7107409541767185,6.4371115384017905,12.843346463569851,0.2525317622420306,0.0019165546340254313,1.000000000073787,1.1700507672793843,1.2533333333333334
335,1.4032907856311603,8.049542192127081,0.9774824873989705,5.949014945500095,31.082533206720285,0.6985456791117348,0.0015309248662646107,1.0,1.85267038346715,3.500000000000001
336,0.9667070045234845,8.944601368079613,1.1499938466389925,4.169626112022959,36.333111442965496,0.6214950585183637,0.0001255965277835608,1.0044785495722728,6.408801391910574,5.6450000000000005
337,0.7022462233519907,7.248480081571426,1.3648901735957952,5.571259902970314,41.76382364431551,0.08769905148841724,0.0042941065044232365,1.0,1.0509529925335528,1.15625
338,0.7867658864849918,4.831831317031171,0.5778688028681913,5.091814173408077,46.99459009953773,0.5959499484302251,0.0016407608875087592,1.7939270665156406,3.3353395244070447,2.6494435612082667
339,1.3123570305460157,4.711954790132858,0.6962308295877566,7.134403416649767,41.44688224563188,0.505914900234429,0.0017706764008279796,1.0000000000000007,1.489435674743879,2.5657894736842106
340,1.1409361128478637,5.505433076148899,1.6744393251647942,2.4802005716609505,27.965146250788013,0.46818842858413007,0.0049391411854982975,1.0000000000121965,1.3110619337549712,1.5333333333333334
341,0.37196379702478666,8.020898160385874,1.2267475031586226,3.257226175212948,19.19771085812835,0.09974157554379713,0.002537770506331788,1.0000000000009892,1.0915498215561132,1.138888888888889
342,1.1899737914117698,8.674721968810662,0.8906870708385701,5.43009687069112,35.5380359860127,0.17164793448404475,0.0006680705593211212,1.0,1.0610661288535645,1.15
343,0.9920900362883887,11.028884254917369,1.3852332283574698,5.6494913770200945,33.38119836558444,0.3023473665359669,0.002422051749326803,1.0,1.1986403563562313,1.4
344,0.9928089213585118,10.904378700961537,1.7516151046098967,3.2237237672198784,46.413140716262255,0.3460846860036595,0.00320344576131864,1.0000000000000018,1.4190915548498537,2.071428571428571
345,0.6887082930708409,8.684758661270667,1.3323641667857558,6.362628109378869,32.96877331241867,0.18015697954273507,0.0032098459966508385,1.0,1.1442685521606277,1.3255813953488373
346,1.1915350804874678,5.567331153853962,1.896330574203168,5.904151503106898,29.373229139894246,0.36393963695348297,0.0041995171959421,1.0,1.1743582031892146,1.3559322033898307
347,1.1499135516658718,8.631120534470917,0.9288237964250868,6.035125148449763,32.38362694946946,0.2489101743869258,0.0006212518993992627,1.0,1.105521952157204,1.2307692307692308
348,1.0924949080762456,9.237384851232012,1.1563719784925723,6.504855540755662,19.320014575923125,0.1926832427971299,0.0021500497390465473,1.0,1.0538450586456434,1.0952380952380953
349,0.7865617937947611,7.173666087213732,0.877962244433233,7.601459566650555,31.96788956910051,0.2664411492723102,0.0006232925402038103,1.0,1.2338569939386852,1.5660377358490567
350,1.4397165673951353,7.151223878610643,1.4265021872449342,2.9581491067526207,42.252899015911986,0.3635539880873028,0.0035815606546315184,1.0,1.1612472027895933,1.3214285714285714
351,1.2623766412544706,8.32300601892143,1.6074715389710446,7.221244918969535,19.61597276862355,0.2278139067672515,0.002798161191175255,1.0,1.0561996279766992,1.1304347826086956
352,1.0286682984075861,6.001315818052206,1.564340142681075,4.345094529241145,28.461170440026777,0.10850609994459241,0.004775008452158845,1.0,1.0381136892824754,1.0625
353,1.1598470470421587,11.567773910430075,1.3828403296028635,7.503815774410613,49.94806590500819,0.07810230062698116,0.002599595095998978,1.0,1.022677637486264,1.1111111111111112
354,1.466702320714379,4.659997828240037,0.8569391066781131,4.413002690052479,40.0086800618035,0.20323186167399138,0.0014532744252539415,1.0,1.0589157685267339,1.1428571428571428
355,0.5990814332638636,8.44928970536408,0.880365610014254,4.436431734253448,32.96355724439711,0.7009106344746024,0.0040557306717584765,2.0191231210288185,2.585876713805406,2.3119795003203074
356,0.7188523659660233,10.2340725745597,0.5693507752430995,7.563449697884408,34.63970433323777,0.13392692563519504,0.0046677144071405755,1.0,1.0860833006891408,1.2083333333333333
357,0.4758727388837205,7.886040686121853,1.9285460325493031,6.364757393361196,37.462265041297556,0.3725150194887753,0.0024821195241890247,1.3970718569438463,4.398801573763331,3.1923641703377386
358,1.1794007875071646,10.903901055697096,0.5087725462737411,3.364705422907247,26.46069886162038,0.4873355085787712,0.0038145355975699713,1.0,1.3124560572566113,1.631578947368421
359,0.3153838470953885,7.50049881909458,0.7165623456581762,2.4284116166475793,45.435821801168295,0.35742118341923396,0.0006468198847763007,0.9940135021601703,0.9146688447487448,0.9945994599459945
360,0.46420107049526327,9.616624466828306,0.5215086891700185,6.924011781163009,42.667952564289735,0.28833580093559846,0.0034808880858276164,1.0886381370036124,5.25624548811107,4.955479452054795
361,1.0283631559109514,8.642366767919786,1.962615116563747,4.384568601117451,28.98418982073663,0.29117125862541604,0.0015291546451437505,1.0,1.1527246143829741,1.2653061224489797
362,0.5583820460093927,11.535369562940181,1.4087500424809118,2.969466191354779,38.04086324304955,0.485922466620812,0.0048452600602216876,1.5925042344346108,3.7433210454248624,2.732047159699893
363,1.3149827846686148,8.677840136418117,1.2819890669431218,7.617301295006565,41.15320716313818,0.7561354995965821,0.003719876436768349,1.0000906139910917,7.40274139145215,7.6000000000000005
364,0.4062647601239617,9.173719746058163,0.8692115697952072,3.215451568306616,46.17617524954534,0.2505594403999878,0.001998311041864421,1.2373733209954476,4.501698080817291,4.052173913043478
365,1.1026658118120314,7.017361202267402,1.0637427515030038,5.903144121781225,43.9960988675556,0.14453823643402808,0.0034483575355905047,1.0,1.0545623296465891,1.1153846153846152
366,0.854334348052763,9.062746174530407,1.6941988599935232,7.751550861445815,30.763419694933187,0.3549859482355307,0.002166381543061029,1.0,1.378567102973999,1.9107142857142856
367,0.8574797994706289,5.515715910403897,0.6945070831038052,7.886175853878362,25.565858790966697,0.4529855474611228,0.00364681129213272,1.0000000000000386,1.5525229084152352,2.2886597938144333
368,0.6924424402440634,9.973492830314555,1.0916701629939112,6.458875399924556,16.805453915978546,0.6363689549780114,0.004411367049479817,1.0000000000012363,2.5617505814411468,2.4516129032258065
369,0.4637153544781619,9.926832614451568,1.4598262563252065,4.5727409129519625,26.873801744805178,0.39385841221195067,0.004706476340558302,1.0359917210699947,4.05900760971565,3.1972972972972973
370,1.2113521830985279,7.088377143339499,0.7191517612268216,3.4577980990941173,15.012544249718406,0.2067354131735839,0.0007650535843985179,1.0,1.0391442642893203,1.074074074074074
371,0.7107174279530625,8.07326011924536,1.1055821147142924,2.128920403934062,44.793120406360714,0.7545768932297597,0.002268183311381409,1.2951132282672104,1.0538894116626298,1.2470788187805397
372,1.4066023829532135,11.783067622580557,0.8843474021762969,6.2049235793658895,35.15525889080722,0.5643577125448169,0.003355132762363941,1.0,1.453460802123554,2.21875
373,1.4489577693801656,6.6811353155667215,0.9139395700761337,2.509065169077236,39.8824057830264,0.2491275300796904,0.00043369803124116704,1.0,1.0814799563207231,1.1842105263157894
374,1.0902355660347445,8.901075510629843,0.7253751753842923,7.083397529065045,32.40677273290688,0.24871026812366787,0.004240963060480571,1.0,1.1142065444150455,1.28
375,0.4882030454880041,5.413479589180089,1.6781033579409317,4.983555496934125,45.53937030812597,0.4160266640592894,0.004491526722918697,1.9111667893143338,2.238385349269354,2.1153388822829964
376,1.3267058463781367,8.211348123111424,1.6714157663461395,2.200781952647656,19.178853760728337,0.7035871802031402,0.0025870937798499593,1.0000000000000204,1.3413052164906696,1.4166666666666665
377,0.710384512920422,9.979732333152263,1.0999495042151346,4.7687941422041025,46.23665990127489,0.3410384867586466,0.0030569269247472937,1.000007618185781,3.435362480997688,6.379310344827587
378,0.9530945227720264,5.041658352840075,1.3291932633613808,4.017175184962521,38.28126692048957,0.7938034683604015,1.792494800766431e-05,1.6688771879650444,4.501054895601999,3.0557275541795668
379,1.260274227509355,11.254968531719733,1.064483931020297,4.642266425950114,11.480072898632878,0.347362168470002,0.004195847364297101,1.0,1.047055867975581,1.0416666666666667
380,1.0693243974350812,4.959272556718554,1.121010843092747,5.011978201728072,39.77851001800643,0.3991560619503242,0.004123110429506877,1.0000000000002134,1.3936987953907076,2.088888888888889
381,1.2275638004539726,10.343204459578924,1.926169568141197,7.297617291350208,45.242775663436824,0.6158179157305388,0.0017141363922862241,1.0000001368632643,5.495215403726031,8.619565217391305
382,0.7467825683672005,10.458439718913905,1.5793910158003577,2.3800740538955605,34.037865701615786,0.733533677231337,0.003171186241357063,1.7305630868008537,3.699829625328224,2.7116104868913857
383,0.8727559074714262,9.809858027772442,1.109061835118773,6.866098967839046,37.27048409969108,0.2455425894789769,0.0007975733720689566,1.0,1.1822454798440252,1.457142857142857
384,1.3806855956661066,10.114222927037595,1.0190108538680849,2.6479322238123926,30.768080785069785,0.44067151733190496,0.004433083705024076,1.0,1.2101715709557017,1.3478260869565217
385,1.0874102499654907,4.6553330695074395,1.4276486417880756,6.238769426734,19.084471764303522,0.6064530390786609,0.0012450186242635058,1.0000000000000002,1.3509205563319726,1.650943396226415
386,1.1288407972541665,11.68554392870291,1.4466776467592215,3.1193721982783,33.85179139954084,0.701270688365041,0.0027596690157757693,1.0000016125900208,5.4417531104078565,5.785185185185185
387,0.48046836944706606,10.921607214454198,1.700697550014897,4.581582123589605,41.86437215181982,0.5441436293441676,0.0010266993520389744,1.1029920613292274,0.9738209055351735,1.0931555844578116
388,1.150665162136862,8.325414864183422,1.7913856363171494,5.012568336314701,45.814230224614356,0.6213807772236524,0.0046283077124337595,1.0018876976100362,5.813402657047218,6.285714285714286
389,0.8182386224607241,5.593396729107146,1.6480721683267312,7.880396667085623,35.1975913139169,0.18229314193870716,0.0018643677809720611,1.0,1.1136607144300634,1.2641509433962264
390,0.9652583602823797,6.330860446177004,1.6797356241309767,7.616572475813815,46.69178285363044,0.13107013392575761,0.0006682133187081957,1.0,1.0569604650962614,1.1515151515151514
391,1.3060882778071476,6.279975799386082,1.8071445158252444,2.077425339604084,47.335588902302284,0.1917897613927258,0.004320550154673051,1.0000000000000373,1.0647777679600778,1.1475409836065575
392,1.1965111852011159,7.010301930114431,1.1614090132555188,2.784543210183059,19.10093403506535,0.7601080189084028,0.003346347090860193,1.000000000000008,1.5690056796644705,1.8620689655172415
393,0.8299557489070779,7.694197025598244,1.441130853325657,3.2123138927179644,36.33415376281759,0.4066537088091599,0.00325471090649095,1.0000000419423052,2.0211828822786853,3.4296874999999996
394,1.2382808822495401,10.561965165429005,1.254688687759733,2.080803870430947,18.15151225814528,0.3428110820697043,0.0009457297057477565,1.0,1.0953955682310192,1.1224489795918369
395,1.3627163085421754,5.1686839169947225,0.914380698495231,2.6538831055078487,15.83313195667066,0.5842594183282126,0.0019500196883380744,1.0,1.152715487798579,1.1829268292682926
396,1.1210653820945442,9.165966480251198,1.855316932417367,4.915620935310795,34.98929228121665,0.48862920780168373,0.002238356858058145,1.0,1.5905379567970344,2.5294117647058822
397,0.47544812287711347,7.243402728423586,1.2836368706221815,6.849695586026513,21.29645441977626,0.21403100140899184,0.00021132048732664277,1.0000000000001013,1.2488642948848772,1.4666666666666668
398,1.0271953766950943,11.891996903206401,0.9888025616696315,4.065427229272979,34.58323482740073,0.20282785862505232,0.004358892427689576,1.0,1.095390170021517,1.2272727272727273
399,1.0253953127492421,8.748866594159075,1.729496146531227,4.655491339267907,38.276647485104185,0.4821092546778272,0.001321254508312622,1.0000000000108773,2.1148224729262464,4.122222222222222
400,1.1145181617267241,11.024876101874941,1.107650891341824,3.776807713241539,41.64788545349221,0.6363481372749591,0.002443783741830725,1.0002694553129912,7.2229211862336005,7.33093525179856
401,1.1313608602693184,11.228238141304306,1.978825701563209,4.613088206966494,24.56255711402607,0.4889272023322914,0.0023809695648701022,1.0,1.3071897106618167,1.5294117647058825
402,0.5147416556679196,5.979077527748729,1.7306782552778173,7.599945579671584,18.907935664541633,0.13791171843538386,0.00020362466876114814,1.0000000000000002,1.08944453851179,1.1470588235294117
403,0.5325275913157406,4.628982539924714,1.3145399540337546,4.199342025423155,36.894867924940925,0.1680207561555922,0.0016279066238255036,1.000000028564945,1.2200319905256507,1.528
404,0.7634805420037427,6.2829317240594635,0.6407755177229438,7.667735730205283,24.01814233575862,0.5031840180498053,0.0013682160150381207,1.0000000004344027,2.1830679115595597,3.180451127819549
405,1.3368206397673372,10.67208821645972,1.8041571470405977,4.645438572194568,33.31096788236148,0.3910645498610102,0.000827418647669686,1.0,1.1853457435121708,1.3243243243243243
406,0.5489007767955032,6.4352218585014205,0.8633348442576769,3.9571816779832982,11.470936651207118,0.518977794501995,0.0016144498355760933,1.0000000000341203,1.38658197602967,1.4155844155844155
407,1.4386393802711186,4.427190559610082,1.680805848886592,5.913872127643043,46.08927332942375,0.3602689330904488,0.004158853452478319,1.0,1.1603364012181845,1.4193548387096775
408,1.2139780857078757,6.468767329005123,1.9393486226427006,5.642154321955533,42.339723478170555,0.27159870207500686,0.00044435723376906876,1.0,1.125389379232679,1.3043478260869563
409,0.725353940223854,11.03824030644531,0.7696409120284184,7.269986699988527,41.885816258088724,0.12272330665509461,0.002726151895539809,1.0,1.0786006761024387,1.2272727272727273
410,1.1740349560555863,6.210421810539543,0.9781353215440822,4.57404336075927,39.19477986290798,0.31748419713131376,0.0019051511024642637,1.0,1.1740575434875515,1.4000000000000001
411,0.6564483275945865,9.34687358157005,1.7433380614465523,2.0480157439815603,14.778178158924531,0.21250089012416873,0.0025735159900127746,1.0000000000006803,1.0875058709682048,1.1058823529411765
412,0.733973229422104,8.601909474001788,1.4436945819997584,6.783502270291105,35.712082962909456,0.6598699053439578,0.0011834567668667117,1.6567223552221435,4.55473670049842,3.0992196209587513
413,1.3664538175530219,10.496753822396197,0.7699181689052699,2.1535281575638883,42.43723237332102,0.5672932987152886,0.0018901143963247363,1.0000000000000322,1.8794317542921883,3.1917808219178085
414,0.4096986355219492,7.590471042491783,1.9287988885814402,2.1234290364744206,17.551425110559087,0.14640421576337093,0.0014227654563055221,1.0000000272530878,1.1241574805311276,1.1791044776119404
415,0.40958490261559566,10.563733584784226,0.5980886244117196,4.65009879324778,13.67967399265735,0.387235204615848,0.004323705593125053,1.0000000000056686,1.7162726684448908,1.8177083333333335
416,1.4308451996092137,6.509832899566322,1.395333671253419,7.127357742510359,36.95023727688985,0.32269519921702333,0.002877987370738634,1.0,1.1201035057704545,1.2647058823529411
417,1.371110707109623,6.277141126456756,0.7374746239569174,7.483393845488134,33.376260017958444,0.08201233637180548,0.004783826295162703,1.0,1.0208223930505906,1.0714285714285714
418,1.490321255232846,4.6134506829501465,0.620422346466001,5.98482345754477,39.313382793481594,0.18884892650303287,0.0025613942230050613,1.0,1.0519884647107913,1.1034482758620692
419,0.5064162313997378,8.21588158098529,1.7907076490895322,5.507814435016522,13.922082209071709,0.684340443015544,0.0028474203232554916,1.0018551350624587,2.260396087025299,1.731568998109641
420,0.4216607809623552,9.769504573919473,1.5574095109563855,3.067119898733809,35.39621895854588,0.6113138859636498,0.001747456332275812,1.0838904118883368,0.9364949931817087,1.0715509854327336
421,0.9602949058475203,4.657282777044064,1.0217514984042155,5.263477319459741,12.670942677632123,0.18849631192642452,0.003133568680453952,1.0,1.0356380161043777,1.0625
422,0.6799116009782928,8.618825884822154,1.2195489405770261,3.0677146821005987,21.792644911331962,0.2684479941069461,0.002697589263235646,1.0000000000000002,1.2047802523354734,1.337837837837838
423,0.7374166709498273,7.196279817103188,1.5840443125131372,4.528935081847696,32.185302569683984,0.3136836767751812,0.0006530810302643547,1.0000000000025135,1.425527719396119,2.0106382978723403
424,1.1984801410798338,9.042809605455751,0.744773042410915,6.159787047161802,26.311124558447617,0.32526540713619606,0.0035336502338352838,1.0,1.1304017958116608,1.2692307692307692
425,0.790976898817729,6.281685526694118,1.2542946621730073,3.1193383247560487,25.645865505407983,0.19135619586531455,0.0025391554685868707,1.0000000000000002,1.106181061231799,1.1904761904761905
426,1.082777880370449,6.329169530443345,1.575548479763425,5.662693433373098,30.886585063595582,0.48614859744541633,0.002785398438471178,1.0000000000000004,1.4838364307260816,2.197530864197531
427,0.5507557697873653,7.802920445773012,1.8934562667278962,4.605349560206224,35.33392326629202,0.5544592526499579,0.0037817197270070876,1.8353131414103598,3.040306267037432,2.4716834755624513
428,1.0381285288011823,8.127872770504215,0.7648221944756495,3.827704558163153,44.530972031320964,0.12597850009231137,0.004108493414935773,1.0,1.0492831136885468,1.1363636363636365
429,1.0139230110808606,11.400062631662975,1.67976596073626,7.543038851367405,36.09463863252131,0.7817906301047606,0.0010079858261260828,1.2521708671776166,7.725336550904283,4.093333333333334
430,1.038403078632697,9.2211909876766,1.9499617084662264,6.755499062680775,35.36169442673564,0.6086412971800217,0.004681497694360402,1.0000002636694694,4.378463274568553,6.02542372881356
431,1.2459110703094096,10.527565378160329,0.7525835155902121,4.109184120303686,28.768953241163665,0.6762410221772476,0.0025753975657337867,1.0,2.135889086030171,3.8833333333333337
432,1.2701418447377149,9.732912510482258,0.7603920761234879,5.862342588122993,34.10392843772743,0.6157490192685963,0.002769617207932028,1.0,2.0415109147207753,4.365384615384615
433,1.094593276375982,4.560122695482258,1.314007826099699,7.42895148745456,29.10925809801601,0.42798941598559126,0.0021088461594074375,1.0,1.2888315211981434,1.65
434,1.2379857291486887,9.539834786075907,1.3109733377886004,7.784735844476654,47.78843982594538,0.6011214520369657,0.0016445784352874416,1.0000002286378273,5.600517029599912,9.11111111111111
435,0.7618379423648078,6.864549268237009,1.147465821946157,3.8187671959023826,33.26729356148266,0.29768603602393173,0.002964637056501393,1.0000000000002076,1.3486684122532668,1.8139534883720931
436,1.2792209926619886,4.368256399325169,1.4901121615315038,4.553546702386027,47.36655558349781,0.2670194330971403,0.004150969420028061,1.0,1.1131151687423195,1.2857142857142858
437,0.9275235757403693,5.952836912021366,1.5987148494731886,7.865217918837025,42.622872787604834,0.4099920653810989,0.004461744740105885,1.0000000067256765,1.961798669354586,3.9633027522935778
438,1.1813197543219962,11.597638424089663,0.677358981926469,4.8808966422215665,42.42512927540328,0.17708246697594354,0.002183176215235736,1.0,1.0664020257218196,1.2
439,0.3862814141936295,4.310905963729699,1.110220803964002,2.977558000432335,24.960726619541127,0.7151413620624449,0.0010823359384129333,1.1357047480101645,1.0102320865436552,1.1178170144462278
440,1.2736846452498034,4.121438606584356,0.5829897749381807,7.095020658815595,20.468884879741033,0.4683950650736001,0.004774899847671726,1.0,1.1627138184603651,1.2950819672131149
441,1.0766341497188983,4.984884507423778,1.7631903034138217,2.5624990606589853,30.009270523860767,0.12639419212465203,0.0008106277125458094,1.0000000000000044,1.0445944574336339,1.0727272727272725
442,0.7687531454402119,10.444664452145052,1.7113784650212498,4.3827927973112955,29.861405639042214,0.7730542841700223,0.003993470573514387,1.4854341581179942,4.3953270166667915,2.8617157490396927
443,1.4236987128032905,11.387094227352144,1.910198139395638,5.271364240133593,37.66352755024899,0.6922133641871783,0.0025965159341904184,1.0,2.671020076208502,5.619047619047619
444,0.8686596501015431,8.29451252506911,1.5662532152233193,5.906413665569128,22.458775369304377,0.07635211470947013,0.004241919510662285,1.0,1.026974565353991,1.0526315789473684
445,0.9483981986337329,10.76217147228462,0.783250691780303,5.906802004992779,45.32857245903922,0.06545711545701881,0.003936428383999691,1.0,1.0241365758673948,1.0
446,0.3568131932808282,9.914285207645975,1.5038845496213447,5.657319346781375,42.619701297904975,0.4282792051937765,0.0025428517313640544,1.1991988570416054,0.9723216165627192,1.1640933572710952
447,0.6970600670516692,11.579624230523123,1.4876453906372076,7.048096172710794,19.799038389083144,0.48064214870830363,0.002951547809722599,1.0,1.8942728619748506,2.781609195402299
448,1.4602864097307848,11.294370526112163,1.245417014180312,4.84313920432861,36.2478441055319,0.7413546722786702,0.0026859687900245848,1.0,3.103640709922341,6.3500000000000005
449,0.734554528389928,4.814982938500428,0.6787549246073572,6.544246148475979,42.883265774468796,0.6006823574755883,0.0014222533308955554,1.811633365035124,3.4411456169774,2.694915254237288
450,0.3407919069223778,9.19077360124301,0.7552076515421408,6.014177089936216,19.78627308763185,0.32305506516215615,0.003629804024843601,1.0009534309555495,2.7251774732763816,2.493788819875776
451,0.8964159471877307,4.521575980390115,1.4345141788328157,3.441492952028734,41.80540744960838,0.7052489909000698,0.00282601509979005,1.6161068871890136,3.703201957991221,2.688634192932187
452,0.6022389782054174,7.542563868823738,0.7613382317042137,2.1336181308372053,26.366494278036846,0.13572228289771787,0.0013822525346052978,1.000000000000033,1.0986609131949399,1.1964285714285714
453,0.9960105102366805,9.838857765116611,0.7108832945412242,2.4600133708957372,25.63180686260196,0.2085812360403238,0.004957457935503499,1.0,1.0878279020792885,1.1724137931034484
454,1.2117774884104533,10.545303285189174,1.5421006478701762,5.930168402080589,18.602356515324978,0.056485031675080496,0.004179468716787397,1.0,1.0117174436385736,1.0
455,1.215055574311825,8.168923335427909,1.2250822927842029,2.6900921438242262,40.31212281062233,0.19843769089789887,0.0032415452467836883,1.0,1.0754331465615616,1.1999999999999997
456,0.474369798904997,8.433067022215901,1.3080202949598545,6.415228046092379,19.7218162492611,0.7249362738988536,0.0037759865519710395,1.6736428675982415,3.3086860220340437,2.458171206225681
457,0.9649903370602797,7.623238472763073,1.1697323554829488,4.791552013931052,30.11586839335169,0.6177686501255548,0.00020160061579348244,1.000000544876258,3.6988636879690793,4.696551724137931
458,1.4960790484055762,8.543688499968809,1.64157714334382,3.5869560277416705,14.223891132498213,0.471116135577992,0.003575928187935491,1.0,1.0806347150030124,1.0909090909090908
459,1.2461022900433207,7.286439825701103,1.1463294586755066,3.2709449950328278,45.45948831169981,0.4760626880132729,0.0028918136055125117,1.0000000000000615,1.5935079741692644,2.719512195121951
460,0.812603398125298,6.546032594074783,1.0955437787081055,7.821116011590805,13.796782774415362,0.381770239425696,0.00038000414310888686,1.0,1.1366743043940422,1.21875
461,0.9846729118087285,4.1256055192581425,1.925871486745735,7.991380458989415,35.97379078594561,0.42450887638215246,0.0006189789034472926,1.0000000020384303,1.5305516778701909,2.4285714285714284
462,0.7643141619951335,11.819390534957627,1.4301736826307596,4.844660896452256,27.533538592081616,0.5518290924096771,0.0032228304564303496,1.0000015777880544,4.631224326664298,4.759740259740259
463,1.424004595908667,10.04957214391418,1.0338759703275668,6.788875444291171,31.198874973899745,0.0950828850839409,0.00018121132075402612,1.0,1.0233082429177323,1.1111111111111112
464,0.680211223264332,8.551038099886952,0.8024388073157066,2.2256643106505294,31.72679899156231,0.6564775113617474,0.003550060349393775,1.5463864540034153,4.1517011426861,2.8183934807916184
465,0.5375476166172694,4.65070449301107,1.3891529490451329,2.946822176771997,23.53668018012119,0.40564437291629213,0.003850832508760143,1.0027865815646428,2.1219499911156996,2.280653950953679
466,1.2071684313131765,10.806582669128717,0.7062848323229038,7.866984424940864,39.54093747789596,0.323625890009195,0.002601581781127852,1.0,1.1727125773889606,1.434782608695652
467,1.4011937645022383,5.9498708760770675,1.7898004058187262,4.836027443497009,31.940782343686767,0.5350079753454077,0.0032379446675944684,1.0,1.317071563550335,1.6714285714285713
468,0.8044520316685544,9.826347924791625,1.316529817732711,3.60586418311364,37.53021544202354,0.0872915912657629,0.0021958555356683565,1.0,1.0426850182620593,1.0909090909090908
469,0.32605516267165896,7.764828518591615,1.7455771354989762,7.607877678115305,43.58432693335337,0.4448689758991104,0.00341833135033467,1.1688917227388833,0.9395899587143907,1.127168479858865
470,0.9662275819189463,5.792516421436035,1.75891231200665,3.907768066478675,11.361668882664052,0.3320037583400609,0.0011608364508053682,1.0,1.0604537590906074,1.0684931506849316
471,1.3629291769733367,8.766125490055149,1.7357188262987444,2.122425765735816,40.02424021543017,0.3850832644802851,0.0010532533340852396,1.0000000000000104,1.2022433492587858,1.364864864864865
472,0.37057069058949066,7.908054829694864,1.584084037677285,2.1956048772901893,29.790820877173942,0.2881503403716609,0.0014564389678275909,1.1301279323868934,3.2022996248585756,2.956262425447316
473,0.5106476309626291,9.931997849261286,1.6169916899835195,5.547529458012402,28.75216083176674,0.7757927026922803,0.004109151967129177,2.0533637549567745,1.705229857969169,1.8441879637262983
474,1.4281268370221292,10.544484949174414,1.4707507725762576,2.009524950179813,12.902130683117111,0.38294282546878183,0.003474379637237607,1.0,1.0571191487062654,1.08
475,1.4163998283761856,10.417592463813385,1.847919143981975,7.230507875567035,32.65624879807707,0.5266543187030598,0.0022960391064700174,1.0,1.3126819800224132,1.714285714285714
476,1.3827141837747732,8.84396030107943,1.0725513338119796,7.928650161233578,20.67448570562253,0.6204472932305883,1.7688061270684785e-05,1.0,1.2536444971688883,1.4722222222222223
477,0.9190540418701234,9.789286786304096,0.7683349428289761,2.1195523443393167,13.209862857958154,0.7122656884578623,0.0030013239710651196,1.0000000000000069,1.4462748680606627,1.52
478,0.4791034086829211,9.063797815380042,0.5180217386004611,7.642058859591721,22.82455177418319,0.2606027692177773,0.00252985373693309,1.0000000000000084,1.4705782714259736,2.0487804878048776
479,0.527513925783017,9.469252749895599,0.8843288832922254,7.319990539975796,14.226243583945593,0.6886305861167215,0.0009392928761866781,1.0001171651516236,2.4585317606527632,1.8293216630196933
